Settlement Date,Settlement Period,System Sell Price(GBP/MWh),System Buy Price(GBP/MWh),Net Imbalance Volume(MWh)
04/08/2019,13,34.3,34.3,65.042
04/08/2019,14,30.98,30.98,-60.435
04/08/2019,15,36.43,36.43,3.343
04/08/2019,16,30.53,30.53,-85.773
04/08/2019,17,25.2,25.2,-293.125
04/08/2019,18,26.95,26.95,-393.842
04/08/2019,19,22.61,22.61,-338.427
04/08/2019,20,31.15,31.15,-22.749
04/08/2019,21,49.91,49.91,10.46
04/08/2019,22,53,53,121.249
04/08/2019,23,53,53,146.136
04/08/2019,24,53,53,168.873
04/08/2019,25,53,53,262.183
04/08/2019,26,53,53,113.8
04/08/2019,27,53,53,50.928
04/08/2019,28,30.61,30.61,-24.909
04/08/2019,29,51,51,20.985
04/08/2019,30,51,51,86.922
04/08/2019,31,30.61,30.61,-29.592
04/08/2019,32,51,51,100.202
04/08/2019,33,51,51,134.725
04/08/2019,34,54.9,54.9,109.981
04/08/2019,35,54.8,54.8,97.458
04/08/2019,36,54.8,54.8,180.939
04/08/2019,37,54.8,54.8,25.961
04/08/2019,38,54.8,54.8,14.95
04/08/2019,39,60,60,189.011
04/08/2019,40,54.8,54.8,73.897
04/08/2019,41,37.65,37.65,-67.361
04/08/2019,42,37.65,37.65,-96.291
04/08/2019,43,50,50,57.328
04/08/2019,44,48,48,102.818
04/08/2019,45,40,40,5.098
04/08/2019,46,35.15,35.15,-42.167
04/08/2019,47,42.41,42.41,152.516
04/08/2019,48,41.5,41.5,131.109
05/08/2019,1,46,46,75.056
05/08/2019,2,30.65,30.65,-47.421
05/08/2019,3,30.65,30.65,-119.766
05/08/2019,4,28.25,28.25,-320.85
05/08/2019,5,30.65,30.65,-0.121
05/08/2019,6,34.32,34.32,122.483
05/08/2019,7,34.27,34.27,131.355
05/08/2019,8,34.21,34.21,100.417
05/08/2019,9,30.64,30.64,-123.203
05/08/2019,10,30.64,30.64,-175.257
05/08/2019,11,30.65,30.65,-23.257
05/08/2019,12,37.29,37.29,163.603
05/08/2019,13,58,58,636.494
05/08/2019,14,58,58,584.668
05/08/2019,15,47.79,47.79,48.19
05/08/2019,16,65,65,194.626
05/08/2019,17,47.79,47.79,70.756
05/08/2019,18,65,65,233.065
05/08/2019,19,59,59,32.283
05/08/2019,20,30.68,30.68,-409.006
05/08/2019,21,30.25,30.25,-691.792
05/08/2019,22,30.64,30.64,-487.14
05/08/2019,23,38.91,38.91,-112.356
05/08/2019,24,38.91,38.91,-143.142
05/08/2019,25,36.48,36.48,-68.975
05/08/2019,26,30.15,30.15,-386.53
05/08/2019,27,30.15,30.15,-278.141
05/08/2019,28,30.15,30.15,-253.877
05/08/2019,29,30.74,30.74,-76.662
05/08/2019,30,55,55,53.872
05/08/2019,31,55,55,190.164
05/08/2019,32,30.7,30.7,-6.14
05/08/2019,33,30.65,30.65,-155.183
05/08/2019,34,30.65,30.65,-199.416
05/08/2019,35,30.25,30.25,-440.979
05/08/2019,36,30.65,30.65,-332.673
05/08/2019,37,30.7,30.7,-211.836
05/08/2019,38,30.7,30.7,-183.127
05/08/2019,39,30.7,30.7,-142.051
05/08/2019,40,30.72,30.72,-85.829
05/08/2019,41,30.72,30.72,-55.578
05/08/2019,42,30.72,30.72,-87.35
05/08/2019,43,30.65,30.65,-112.879
05/08/2019,44,28.8,28.8,-294.689
05/08/2019,45,28.5,28.5,-330.101
05/08/2019,46,28.8,28.8,-275.698
05/08/2019,47,33.79004,33.79004,-5.009
05/08/2019,48,33.61,33.61,-185.575
06/08/2019,1,30.12,30.12,-546.323
06/08/2019,2,28.8,28.8,-594.458
06/08/2019,3,30.13,30.13,-235.37
06/08/2019,4,30.1,30.1,-252.117
06/08/2019,5,29.28,29.28,-301.565
06/08/2019,6,28.2,28.2,-402.709
06/08/2019,7,27.32,27.32,-405
06/08/2019,8,16,16,-478.872
06/08/2019,9,30.79,30.79,-138.007
06/08/2019,10,30.79,30.79,-83.639
06/08/2019,11,30.12,30.12,-257.745
06/08/2019,12,30.11,30.11,-314.667
06/08/2019,13,28.8,28.8,-529.07
06/08/2019,14,28.8,28.8,-648.715
06/08/2019,15,28.8,28.8,-597.835
06/08/2019,16,28.8,28.8,-505.525
06/08/2019,17,28.8,28.8,-675.026
06/08/2019,18,30.72,30.72,-447.506
06/08/2019,19,30.65,30.65,-538.705
06/08/2019,20,30.72,30.72,-393.911
06/08/2019,21,35.68,35.68,-231.948
06/08/2019,22,30.73,30.73,-455.334
06/08/2019,23,30.73,30.73,-433.897
06/08/2019,24,28.8,28.8,-659.062
06/08/2019,25,28.8,28.8,-697.061
06/08/2019,26,28.8,28.8,-747.116
06/08/2019,27,30.73,30.73,-452.851
06/08/2019,28,28.85,28.85,-507.578
06/08/2019,29,28.85,28.85,-472.664
06/08/2019,30,28.8,28.8,-603.492
06/08/2019,31,28.86,28.86,-435.145
06/08/2019,32,30.65,30.65,-422.782
06/08/2019,33,28.8,28.8,-549.897
06/08/2019,34,28.86,28.86,-335.257
06/08/2019,35,35.78,35.78,-183.68
06/08/2019,36,37.97,37.97,-77.492
06/08/2019,37,39.1,39.1,-106.738
06/08/2019,38,30.8,30.8,-183.337
06/08/2019,39,22.01,22.01,-346.045
06/08/2019,40,30.8,30.8,-160.549
06/08/2019,41,28,28,-162.187
06/08/2019,42,28,28,-187.036
06/08/2019,43,22.01,22.01,-364.05
06/08/2019,44,22,22,-636.854
06/08/2019,45,22,22,-504.916
06/08/2019,46,22,22,-548.138
06/08/2019,47,25.4,25.4,-383.831
06/08/2019,48,32.55,32.55,-187.769
07/08/2019,1,23.05,23.05,-526.803
07/08/2019,2,25.04,25.04,-484.654
07/08/2019,3,23.25008,23.25008,-414.519
07/08/2019,4,20.96,20.96,-571.031
07/08/2019,5,21.14,21.14,-614.874
07/08/2019,6,20.41,20.41,-650.034
07/08/2019,7,18,18,-779.433
07/08/2019,8,18,18,-781.5
07/08/2019,9,18,18,-610.767
07/08/2019,10,11,11,-652.971
07/08/2019,11,4,4,-756.947
07/08/2019,12,4,4,-859.889
07/08/2019,13,22,22,-401.324
07/08/2019,14,22,22,-419.145
07/08/2019,15,22,22,-362.472
07/08/2019,16,57.54,57.54,63.38
07/08/2019,17,57.54,57.54,16.482
07/08/2019,18,57.54,57.54,40.595
07/08/2019,19,23.05,23.05,-30.431
07/08/2019,20,23,23,-118.1
07/08/2019,21,57.54,57.54,192.315
07/08/2019,22,23.05,23.05,-64.809
07/08/2019,23,23.05,23.05,-129.36
07/08/2019,24,23.05,23.05,-102.928
07/08/2019,25,23.05,23.05,-99.974
07/08/2019,26,18.5,18.5,-297.834
07/08/2019,27,22,22,-183.298
07/08/2019,28,22,22,-539.221
07/08/2019,29,10.75,10.75,-338.696
07/08/2019,30,22,22,-246.355
07/08/2019,31,48,48,30.297
07/08/2019,32,47.9,47.9,76.367
07/08/2019,33,22,22,-122.778
07/08/2019,34,50,50,134.144
07/08/2019,35,55,55,216.494
07/08/2019,36,47,47,52.833
07/08/2019,37,23.15,23.15,-91.387
07/08/2019,38,23.15,23.15,-89.753
07/08/2019,39,23.2,23.2,-66.463
07/08/2019,40,50,50,32.374
07/08/2019,41,50,50,25.092
07/08/2019,42,50,50,57.338
07/08/2019,43,52.5,52.5,231.142
07/08/2019,44,50,50,67.524
07/08/2019,45,50,50,93.663
07/08/2019,46,34.07,34.07,-9.262
07/08/2019,47,52.5,52.5,284.359
07/08/2019,48,50,50,110.686
08/08/2019,1,50,50,308.18
08/08/2019,2,49.85,49.85,232.456
08/08/2019,3,48.95,48.95,49.232
08/08/2019,4,21.83,21.83,-58.527
08/08/2019,5,21.19,21.19,-93.458
08/08/2019,6,21.21,21.21,-68.483
08/08/2019,7,48.95,48.95,122.1
08/08/2019,8,49.85,49.85,252.644
08/08/2019,9,50,50,285.571
08/08/2019,10,50,50,220.085
08/08/2019,11,54,54,294.966
08/08/2019,12,54,54,286.793
08/08/2019,13,54,54,258.556
08/08/2019,14,28.15,28.15,-98.421
08/08/2019,15,66,66,114.99
08/08/2019,16,62.5,62.5,100.229
08/08/2019,17,62.5,62.5,113.733
08/08/2019,18,62.5,62.5,48.932
08/08/2019,19,66,66,445.204
08/08/2019,20,66,66,379.7
08/08/2019,21,62.5,62.5,242.729
08/08/2019,22,62.5,62.5,168.841
08/08/2019,23,57.51,57.51,243.152
08/08/2019,24,57.51,57.51,182.03
08/08/2019,25,57.51,57.51,221.77
08/08/2019,26,57.51,57.51,199.37
08/08/2019,27,57.51,57.51,201.829
08/08/2019,28,55.5,55.5,101.983
08/08/2019,29,55.5,55.5,59.35
08/08/2019,30,55.5,55.5,151.395
08/08/2019,31,55.5,55.5,227.499
08/08/2019,32,32.8,32.8,9.001
08/08/2019,33,67,67,57.3
08/08/2019,34,67,67,29.008
08/08/2019,35,67,67,78.15
08/08/2019,36,67,67,262.737
08/08/2019,37,67,67,224.2
08/08/2019,38,39.84985,39.84985,77.131
08/08/2019,39,67,67,79.197
08/08/2019,40,32.82,32.82,-55.856
08/08/2019,41,66.9,66.9,32.367
08/08/2019,42,34.35,34.35,-58.781
08/08/2019,43,60.5,60.5,87.276
08/08/2019,44,25.25,25.25,-124.41
08/08/2019,45,58.55,58.55,180.602
08/08/2019,46,24.25,24.25,-335.348
08/08/2019,47,30,30,-40.296
08/08/2019,48,61,61,282.445
09/08/2019,1,59.5,59.5,128.591
09/08/2019,2,61,61,85.302
09/08/2019,3,61,61,276.533
09/08/2019,4,61,61,78.23
09/08/2019,5,35.08,35.08,173.025
09/08/2019,6,33.98,33.98,2.875
09/08/2019,7,34.4,34.4,149.667
09/08/2019,8,34.4,34.4,118.1
09/08/2019,9,25.22,25.22,254.058
09/08/2019,10,27.32,27.32,37.975
09/08/2019,11,17.2,17.2,-6.274
09/08/2019,12,61,61,299.085
09/08/2019,13,60.77027,60.77027,341.798
09/08/2019,14,59.5,59.5,458.466
09/08/2019,15,52.33,52.33,225.832
09/08/2019,16,53,53,243.04
09/08/2019,17,58.5,58.5,353.551
09/08/2019,18,60,60,646.249
09/08/2019,19,58.5,58.5,433.992
09/08/2019,20,56,56,350.597
09/08/2019,21,55.5,55.5,52.521
09/08/2019,22,33.98,33.98,18.205
09/08/2019,23,33.98,33.98,21.696
09/08/2019,24,31.51,31.51,-70.735
09/08/2019,25,54,54,125.195
09/08/2019,26,54,54,85.825
09/08/2019,27,33.98,33.98,38.499
09/08/2019,28,50,50,81.944
09/08/2019,29,27.69,27.69,-182.805
09/08/2019,30,28.11,28.11,-1.69
09/08/2019,31,31.66,31.66,-107.588
09/08/2019,32,31.66,31.66,-63.57
09/08/2019,33,59,59,172.312
09/08/2019,34,64.5,64.5,503.782
09/08/2019,35,65,65,1302.566
09/08/2019,36,65,65,1055.669
09/08/2019,37,64.5,64.5,689.739
09/08/2019,38,60,60,204.264
09/08/2019,39,64.5,64.5,556.024
09/08/2019,40,64.5,64.5,452.554
09/08/2019,41,55,55,28.686
09/08/2019,42,29.23,29.23,-86.952
09/08/2019,43,29.47,29.47,-106.333
09/08/2019,44,29.11,29.11,-201.451
09/08/2019,45,25.01,25.01,-405.932
09/08/2019,46,22.3,22.3,-835.242
09/08/2019,47,61,61,229.288
09/08/2019,48,23.67,23.67,-176.432
10/08/2019,1,55,55,60.699
10/08/2019,2,10.25,10.25,-127.732
10/08/2019,3,53,53,78.674
10/08/2019,4,56.5,56.5,104.109
10/08/2019,5,10.98,10.98,-16.088
10/08/2019,6,10.98,10.98,-23.239
10/08/2019,7,53,53,72.938
10/08/2019,8,55,55,202.5
10/08/2019,9,53,53,217.795
10/08/2019,10,53,53,167.5
10/08/2019,11,53,53,182.658
10/08/2019,12,12.79,12.79,-31.814
10/08/2019,13,53,53,103.511
10/08/2019,14,56.5,56.5,78.263
10/08/2019,15,13.22,13.22,-363.833
10/08/2019,16,22.5,22.5,-115.262
10/08/2019,17,28.2,28.2,-99.325
10/08/2019,18,55,55,38.597
10/08/2019,19,58,58,220.34
10/08/2019,20,59.01,59.01,380.447
10/08/2019,21,62.75,62.75,514.646
10/08/2019,22,59.01,59.01,404.017
10/08/2019,23,60,60,442.166
10/08/2019,24,62.75,62.75,587.492
10/08/2019,25,59.01,59.01,352.501
10/08/2019,26,58,58,257.428
10/08/2019,27,55,55,206.729
10/08/2019,28,53.9,53.9,156.249
10/08/2019,29,53.9,53.9,104.508
10/08/2019,30,11.55,11.55,-55
10/08/2019,31,55,55,348.5
10/08/2019,32,54,54,188.088
10/08/2019,33,54,54,159.398
10/08/2019,34,57,57,301.362
10/08/2019,35,57,57,340.965
10/08/2019,36,58,58,468.741
10/08/2019,37,57,57,420.292
10/08/2019,38,57,57,426.028
10/08/2019,39,54.5,54.5,235.921
10/08/2019,40,54,54,45.276
10/08/2019,41,54,54,176.678
10/08/2019,42,54.5,54.5,310.723
10/08/2019,43,54,54,230.841
10/08/2019,44,31.11,31.11,-179.116
10/08/2019,45,26,26,-266.959
10/08/2019,46,4,4,-600.276
10/08/2019,47,24.55,24.55,-8.243
10/08/2019,48,22.36,22.36,-309.689
11/08/2019,1,16.94,16.94,-175.338
11/08/2019,2,16.94,16.94,-200.008
11/08/2019,3,13.62785,13.62785,-150.315
11/08/2019,4,13.94,13.94,-108.965
11/08/2019,5,52,52,133.756
11/08/2019,6,52,52,112.625
11/08/2019,7,52,52,7.606
11/08/2019,8,52,52,5.498
11/08/2019,9,11.03,11.03,-184.174
11/08/2019,10,10.51,10.51,-206.03
11/08/2019,11,9.44,9.44,-262.833
11/08/2019,12,7.45007,7.45007,-474.407
11/08/2019,13,6.93,6.93,-645.546
11/08/2019,14,6.93,6.93,-687.961
11/08/2019,15,6.2,6.2,-1128.887
11/08/2019,16,9.26,9.26,-806.288
11/08/2019,17,10.43,10.43,-462.734
11/08/2019,18,11.42,11.42,-371.061
11/08/2019,19,9.79,9.79,-711.014
11/08/2019,20,20.75528,20.75528,-248.797
11/08/2019,21,18.95013,18.95013,-275.3
11/08/2019,22,20.34,20.34,-132.251
11/08/2019,23,58,58,93.644
11/08/2019,24,58,58,53.373
11/08/2019,25,58,58,235.219
11/08/2019,26,25.51,25.51,-21.294
11/08/2019,27,58,58,61.21
11/08/2019,28,58,58,0.739
11/08/2019,29,23.44,23.44,-103.442
11/08/2019,30,23.44,23.44,-126.5
11/08/2019,31,33.11,33.11,-146.208
11/08/2019,32,34.08,34.08,-146.26
11/08/2019,33,23.48,23.48,-226.113
11/08/2019,34,20.99008,20.99008,-356.721
11/08/2019,35,11,11,-455.725
11/08/2019,36,12,12,-367.515
11/08/2019,37,10.5,10.5,-318.483
11/08/2019,38,32.4,32.4,-47.404
11/08/2019,39,32.04297,32.04297,-105.216
11/08/2019,40,30.71,30.71,-141.131
11/08/2019,41,32.83,32.83,-77.542
11/08/2019,42,58,58,13.87
11/08/2019,43,58,58,140.092
11/08/2019,44,34.51333,34.51333,-50.738
11/08/2019,45,30.03,30.03,-261.848
11/08/2019,46,10.5,10.5,-871.082
11/08/2019,47,50,50,31.315
11/08/2019,48,25.28,25.28,-19.096
12/08/2019,1,23.58,23.58,-105.92
12/08/2019,2,22.86,22.86,-215.554
12/08/2019,3,21.73,21.73,-370.704
12/08/2019,4,21.24,21.24,-493.73
12/08/2019,5,19.17006,19.17006,-357.032
12/08/2019,6,19.17006,19.17006,-385.322
12/08/2019,7,17.39,17.39,-379.475
12/08/2019,8,17.52,17.52,-263.207
12/08/2019,9,19.69,19.69,-306.65
12/08/2019,10,20.68,20.68,-167.65
12/08/2019,11,50,50,57.133
12/08/2019,12,50,50,7.768
12/08/2019,13,12,12,-545.144
12/08/2019,14,12,12,-361.482
12/08/2019,15,10.5,10.5,-693.122
12/08/2019,16,22,22,-151.476
12/08/2019,17,20,20,-122.068
12/08/2019,18,22,22,-33.109
12/08/2019,19,58,58,93.942
12/08/2019,20,30,30,-4.899
12/08/2019,21,30,30,-1.833
12/08/2019,22,67,67,62.899
12/08/2019,23,80,80,53.873
12/08/2019,24,23.67,23.67,-0.717
12/08/2019,25,23.75,23.75,-21.173
12/08/2019,26,23.66,23.66,-52.942
12/08/2019,27,24,24,-39.398
12/08/2019,28,23.5,23.5,-201.427
12/08/2019,29,23.5,23.5,-346.105
12/08/2019,30,23.75,23.75,-376.007
12/08/2019,31,24,24,-74.795
12/08/2019,32,24.02,24.02,-47.981
12/08/2019,33,24,24,-259.567
12/08/2019,34,24.2,24.2,-205.168
12/08/2019,35,25.01,25.01,-114.501
12/08/2019,36,70,70,34.652
12/08/2019,37,25.55,25.55,-71.651
12/08/2019,38,25.52,25.52,-236.193
12/08/2019,39,25.55,25.55,-62.591
12/08/2019,40,70,70,22.04
12/08/2019,41,40,40,1.945
12/08/2019,42,66.39,66.39,204.75
12/08/2019,43,85,85,136.964
12/08/2019,44,25.56,25.56,-95.949
12/08/2019,45,26,26,-113.145
12/08/2019,46,53,53,81.647
12/08/2019,47,57,57,246.208
12/08/2019,48,57,57,374.829
13/08/2019,1,52,52,212.497
13/08/2019,2,26.81,26.81,-158.383
13/08/2019,3,26.59,26.59,-90.315
13/08/2019,4,25.38877,25.38877,-207.222
13/08/2019,5,26.16,26.16,-102.688
13/08/2019,6,26.32,26.32,-278.558
13/08/2019,7,26.45,26.45,-106.897
13/08/2019,8,26.5,26.5,-46.236
13/08/2019,9,26.5,26.5,-45.989
13/08/2019,10,50,50,70.892
13/08/2019,11,50,50,67.372
13/08/2019,12,52,52,68.71
13/08/2019,13,54.89,54.89,318.226
13/08/2019,14,29.27,29.27,-113.038
13/08/2019,15,62.76495,62.76495,307.215
13/08/2019,16,64.5,64.5,381.388
13/08/2019,17,62.5,62.5,41.028
13/08/2019,18,64.5,64.5,130.95
13/08/2019,19,62.5,62.5,7.213
13/08/2019,20,64.5,64.5,16.968
13/08/2019,21,27.15,27.15,-170.06
13/08/2019,22,27.17,27.17,-100.433
13/08/2019,23,27.3,27.3,-46.993
13/08/2019,24,27.31,27.31,-84.246
13/08/2019,25,27.4,27.4,-47.055
13/08/2019,26,27.4,27.4,-82.181
13/08/2019,27,27.4,27.4,-157.84
13/08/2019,28,27.41,27.41,-192.475
13/08/2019,29,27.51,27.51,-347.333
13/08/2019,30,27.42,27.42,-407.023
13/08/2019,31,27.56,27.56,-516.933
13/08/2019,32,27.65,27.65,-580.75
13/08/2019,33,27.85,27.85,-160.599
13/08/2019,34,27.65,27.65,-439.204
13/08/2019,35,27.81,27.81,-301.729
13/08/2019,36,27.56,27.56,-313.921
13/08/2019,37,33.97831,33.97831,31.029
13/08/2019,38,37.8,37.8,131.79
13/08/2019,39,44.62,44.62,205.55
13/08/2019,40,81,81,357.007
13/08/2019,41,33.98,33.98,67.403
13/08/2019,42,77,77,175.336
13/08/2019,43,80.5,80.5,233.492
13/08/2019,44,56,56,67.981
13/08/2019,45,28.33,28.33,-38.989
13/08/2019,46,28.2,28.2,-226.258
13/08/2019,47,52.5,52.5,38.243
13/08/2019,48,28.4,28.4,-76.452
14/08/2019,1,28.4,28.4,-78.187
14/08/2019,2,28.4,28.4,-66.348
14/08/2019,3,51.25,51.25,271.902
14/08/2019,4,51.25,51.25,240.383
14/08/2019,5,50,50,137.622
14/08/2019,6,47,47,11.818
14/08/2019,7,49,49,46
14/08/2019,8,47,47,2.834
14/08/2019,9,47,47,11.792
14/08/2019,10,28.5,28.5,-32.826
14/08/2019,11,28.4,28.4,-277.856
14/08/2019,12,28.5,28.5,-90.643
14/08/2019,13,53.25,53.25,132.597
14/08/2019,14,28.4,28.4,-365.103
14/08/2019,15,27.25,27.25,-791.941
14/08/2019,16,28,28,-551.287
14/08/2019,17,28.55,28.55,-370.188
14/08/2019,18,29.02,29.02,-109.975
14/08/2019,19,30.02,30.02,-30.55
14/08/2019,20,28.77,28.77,-136.576
14/08/2019,21,64,64,15.914
14/08/2019,22,64,64,29.625
14/08/2019,23,54,54,3.882
14/08/2019,24,29.5,29.5,-29.836
14/08/2019,25,29.5,29.5,-58.061
14/08/2019,26,29.6,29.6,-74.735
14/08/2019,27,29.6,29.6,-138.089
14/08/2019,28,29.6,29.6,-575.844
14/08/2019,29,29.13515,29.13515,-786.173
14/08/2019,30,28.75,28.75,-701.591
14/08/2019,31,29.75,29.75,-260.087
14/08/2019,32,29.85,29.85,-113.579
14/08/2019,33,29.7,29.7,-290.936
14/08/2019,34,29.7,29.7,-328.234
14/08/2019,35,29.7,29.7,-604.99
14/08/2019,36,29.7,29.7,-311.029
14/08/2019,37,50.95,50.95,144.348
14/08/2019,38,50.5,50.5,66.767
14/08/2019,39,50.5,50.5,313.96
14/08/2019,40,50.95,50.95,337.773
14/08/2019,41,50.5,50.5,203.244
14/08/2019,42,50,50,148.489
14/08/2019,43,49.9,49.9,40.218
14/08/2019,44,50,50,149.164
14/08/2019,45,50,50,114.347
14/08/2019,46,29.78,29.78,-68.014
14/08/2019,47,53.5,53.5,639.57
14/08/2019,48,52,52,591.463
15/08/2019,1,49.9,49.9,128.609
15/08/2019,2,20.4,20.4,-239.238
15/08/2019,3,18.38,18.38,-251.376
15/08/2019,4,18.05,18.05,-467.204
15/08/2019,5,14.09,14.09,-434.393
15/08/2019,6,11.53,11.53,-763.809
15/08/2019,7,9.53,9.53,-448.782
15/08/2019,8,9.89,9.89,-401.254
15/08/2019,9,12,12,-417.554
15/08/2019,10,12,12,-444.337
15/08/2019,11,13.5,13.5,-454.724
15/08/2019,12,14,14,-311.792
15/08/2019,13,21.61,21.61,-116.975
15/08/2019,14,50,50,28.498
15/08/2019,15,20.23013,20.23013,-196.614
15/08/2019,16,28.57,28.57,-134.36
15/08/2019,17,28.77,28.77,-148.83
15/08/2019,18,24.2,24.2,-132.604
15/08/2019,19,20.51,20.51,-137.365
15/08/2019,20,20.5,20.5,-384.996
15/08/2019,21,20.02,20.02,-607.116
15/08/2019,22,10.51,10.51,-746.259
15/08/2019,23,10.51,10.51,-523.835
15/08/2019,24,25.82,25.82,-272.354
15/08/2019,25,17.79,17.79,-152.742
15/08/2019,26,17.62,17.62,-223.942
15/08/2019,27,13.42,13.42,-202.842
15/08/2019,28,10.55,10.55,-345.1
15/08/2019,29,10.75,10.75,-308.603
15/08/2019,30,10.75,10.75,-321.428
15/08/2019,31,11.95,11.95,-170.019
15/08/2019,32,12.45,12.45,-133.953
15/08/2019,33,51,51,335.081
15/08/2019,34,51,51,170.78
15/08/2019,35,13.65,13.65,-346.826
15/08/2019,36,28.1,28.1,-93.182
15/08/2019,37,17.5,17.5,-163.918
15/08/2019,38,29.5,29.5,-59.672
15/08/2019,39,30,30,-127.7
15/08/2019,40,17.5,17.5,-188.317
15/08/2019,41,18,18,-174.224
15/08/2019,42,57.75,57.75,274.844
15/08/2019,43,55,55,209.128
15/08/2019,44,53.75,53.75,86.999
15/08/2019,45,54,54,183.97
15/08/2019,46,13.91,13.91,-301.112
15/08/2019,47,54,54,363.407
15/08/2019,48,50,50,131.384
16/08/2019,1,22.7,22.7,-304.238
16/08/2019,2,24.95008,24.95008,-7.967
16/08/2019,3,49.9,49.9,106.4
16/08/2019,4,49.9,49.9,105.922
16/08/2019,5,49,49,100.631
16/08/2019,6,21.74,21.74,-105.243
16/08/2019,7,49.9,49.9,221.911
16/08/2019,8,48.9,48.9,22.905
16/08/2019,9,32,32,-22.051
16/08/2019,10,25.15,25.15,-117.795
16/08/2019,11,49.9,49.9,124.183
16/08/2019,12,49.9,49.9,220.173
16/08/2019,13,49.9,49.9,16.506
16/08/2019,14,53.75,53.75,196.693
16/08/2019,15,48.9,48.9,16.326
16/08/2019,16,48.9,48.9,43.234
16/08/2019,17,32.89013,32.89013,-49.437
16/08/2019,18,48.9,48.9,27.398
16/08/2019,19,49.85,49.85,110.544
16/08/2019,20,49.85,49.85,243.639
16/08/2019,21,48.9,48.9,239.528
16/08/2019,22,48.9,48.9,149.475
16/08/2019,23,48.9,48.9,78.405
16/08/2019,24,27.83,27.83,-5.446
16/08/2019,25,30,30,-2.144
16/08/2019,26,48.88,48.88,129.909
16/08/2019,27,48.8,48.8,52.034
16/08/2019,28,25.15,25.15,-98.014
16/08/2019,29,24.94,24.94,-23.477
16/08/2019,30,48.9,48.9,216.227
16/08/2019,31,48.9,48.9,188.765
16/08/2019,32,48.9,48.9,93.572
16/08/2019,33,52.75,52.75,348.896
16/08/2019,34,57,57,499.196
16/08/2019,35,59,59,693.378
16/08/2019,36,59,59,621.632
16/08/2019,37,60,60,798.802
16/08/2019,38,57,57,363.291
16/08/2019,39,55,55,312.161
16/08/2019,40,53,53,275.316
16/08/2019,41,30.51,30.51,-21.7
16/08/2019,42,51,51,61.297
16/08/2019,43,32.48,32.48,-50.172
16/08/2019,44,32.48,32.48,-9.205
16/08/2019,45,27.25,27.25,-176.166
16/08/2019,46,20.1,20.1,-290.751
16/08/2019,47,22.47,22.47,-245.081
16/08/2019,48,21.73003,21.73003,-553.856
17/08/2019,1,13.84,13.84,-534.353
17/08/2019,2,11.84,11.84,-836.276
17/08/2019,3,9.26,9.26,-440.108
17/08/2019,4,9.26,9.26,-410.562
17/08/2019,5,12.38,12.38,-24.457
17/08/2019,6,11.72,11.72,-251.568
17/08/2019,7,9.5,9.5,-233.483
17/08/2019,8,9.5,9.5,-261.27
17/08/2019,9,10.5,10.5,-53.442
17/08/2019,10,9.5,9.5,-277.497
17/08/2019,11,10.5,10.5,-147.874
17/08/2019,12,10.5,10.5,-59.95
17/08/2019,13,10.5,10.5,-71.717
17/08/2019,14,50,50,352.677
17/08/2019,15,55,55,225.542
17/08/2019,16,58,58,567.15
17/08/2019,17,55,55,228.055
17/08/2019,18,54,54,450.041
17/08/2019,19,54,54,280.754
17/08/2019,20,49,49,30.232
17/08/2019,21,27.09,27.09,-62.746
17/08/2019,22,25,25,-198.218
17/08/2019,23,23.82,23.82,-184.087
17/08/2019,24,23.82,23.82,-194.462
17/08/2019,25,21.2,21.2,-387.153
17/08/2019,26,20.7,20.7,-650.871
17/08/2019,27,19.43,19.43,-560.108
17/08/2019,28,10.5,10.5,-904.55
17/08/2019,29,18.92,18.92,-736.239
17/08/2019,30,18.88,18.88,-784.563
17/08/2019,31,16.94,16.94,-786.751
17/08/2019,32,17.0301,17.0301,-550.187
17/08/2019,33,21.52,21.52,-662.296
17/08/2019,34,22.47,22.47,-512.879
17/08/2019,35,26.92,26.92,-343.368
17/08/2019,36,51,51,18.901
17/08/2019,37,58.25,58.25,222.145
17/08/2019,38,58.25,58.25,500.837
17/08/2019,39,60,60,601.282
17/08/2019,40,60,60,753.747
17/08/2019,41,60,60,836.86
17/08/2019,42,64.25005,64.25005,1125.017
17/08/2019,43,59.9,59.9,848.248
17/08/2019,44,59,59,538.558
17/08/2019,45,27.52,27.52,-0.025
17/08/2019,46,10.5,10.5,-555.69
17/08/2019,47,25.59,25.59,-367.945
17/08/2019,48,24.23,24.23,-623.401
18/08/2019,1,17.66,17.66,-340.603
18/08/2019,2,17.66,17.66,-429.967
18/08/2019,3,20.12,20.12,-44.025
18/08/2019,4,19.33,19.33,-148.475
18/08/2019,5,10.5,10.5,-414.013
18/08/2019,6,10.96,10.96,-318.596
18/08/2019,7,10.22,10.22,-276.352
18/08/2019,8,10.5,10.5,-19.857
18/08/2019,9,38.35886,38.35886,87.75
18/08/2019,10,17.13,17.13,-104.375
18/08/2019,11,13.31,13.31,-211.277
18/08/2019,12,13.6501,13.6501,-184.157
18/08/2019,13,10.92,10.92,-262.65
18/08/2019,14,11.92,11.92,-85.391
18/08/2019,15,39.38,39.38,10.066
18/08/2019,16,51,51,231.941
18/08/2019,17,54,54,71.734
18/08/2019,18,54,54,164.696
18/08/2019,19,54,54,38.203
18/08/2019,20,21.09,21.09,-60.333
18/08/2019,21,54,54,30.599
18/08/2019,22,19.78,19.78,-69.664
