Settlement Date,Settlement Period,Market Index Data Provider Id,Market Index Volume (MWh),Market Index Price
25/11/2016,3,APXMIDP ,295.15,40.28
25/11/2016,3,N2EXMIDP,0,0
25/11/2016,4,APXMIDP ,381.15,39.87
25/11/2016,4,N2EXMIDP,0,0
25/11/2016,5,APXMIDP ,164.85,39.97
25/11/2016,5,N2EXMIDP,0,0
25/11/2016,6,APXMIDP ,160.25,39.9
25/11/2016,6,N2EXMIDP,0,0
25/11/2016,7,APXMIDP ,220,41.77
25/11/2016,7,N2EXMIDP,0,0
25/11/2016,8,APXMIDP ,297.6,40.12
25/11/2016,8,N2EXMIDP,0,0
25/11/2016,9,APXMIDP ,249.5,40.12
25/11/2016,9,N2EXMIDP,0,0
25/11/2016,10,APXMIDP ,312.3,40.87
25/11/2016,10,N2EXMIDP,0,0
25/11/2016,11,APXMIDP ,327.2,41.05
25/11/2016,11,N2EXMIDP,0,0
25/11/2016,12,APXMIDP ,504.15,39.12
25/11/2016,12,N2EXMIDP,0,0
25/11/2016,13,APXMIDP ,266.65,42.89
25/11/2016,13,N2EXMIDP,0,0
25/11/2016,14,APXMIDP ,511.9,42.9
25/11/2016,14,N2EXMIDP,0,0
25/11/2016,15,APXMIDP ,548.65,44.12
25/11/2016,15,N2EXMIDP,0,0
25/11/2016,16,APXMIDP ,564.3,47.16
25/11/2016,16,N2EXMIDP,0,0
25/11/2016,17,APXMIDP ,278,49.34
25/11/2016,17,N2EXMIDP,0,0
25/11/2016,18,APXMIDP ,229,47.85
25/11/2016,18,N2EXMIDP,0,0
25/11/2016,19,APXMIDP ,280.5,49.81
25/11/2016,19,N2EXMIDP,0,0
25/11/2016,20,APXMIDP ,340.85,49.3
25/11/2016,20,N2EXMIDP,0,0
25/11/2016,21,APXMIDP ,339.2,46.23
25/11/2016,21,N2EXMIDP,0,0
25/11/2016,22,APXMIDP ,524.3,45.4
25/11/2016,22,N2EXMIDP,0,0
25/11/2016,23,APXMIDP ,396.85,49.42
25/11/2016,23,N2EXMIDP,0,0
25/11/2016,24,APXMIDP ,468.3,47.47
25/11/2016,24,N2EXMIDP,0,0
25/11/2016,25,APXMIDP ,449.85,46.98
25/11/2016,25,N2EXMIDP,0,0
25/11/2016,26,APXMIDP ,605.35,46.21
25/11/2016,26,N2EXMIDP,0,0
25/11/2016,27,APXMIDP ,796.05,44.97
25/11/2016,27,N2EXMIDP,0,0
25/11/2016,28,APXMIDP ,796.35,44.59
25/11/2016,28,N2EXMIDP,0,0
25/11/2016,29,APXMIDP ,837.95,44.4
25/11/2016,29,N2EXMIDP,0,0
25/11/2016,30,APXMIDP ,1011.65,43.29
25/11/2016,30,N2EXMIDP,0,0
25/11/2016,31,APXMIDP ,1038.65,62.49
25/11/2016,31,N2EXMIDP,0,0
25/11/2016,32,APXMIDP ,975.9,64.63
25/11/2016,32,N2EXMIDP,0,0
25/11/2016,33,APXMIDP ,1144.75,60.49
25/11/2016,33,N2EXMIDP,0,0
25/11/2016,34,APXMIDP ,1151.6,75.76
25/11/2016,34,N2EXMIDP,0,0
25/11/2016,35,APXMIDP ,1056.95,82.11
25/11/2016,35,N2EXMIDP,0,0
25/11/2016,36,APXMIDP ,1026.4,79.86
25/11/2016,36,N2EXMIDP,0,0
25/11/2016,37,APXMIDP ,1153.25,75.81
25/11/2016,37,N2EXMIDP,0,0
25/11/2016,38,APXMIDP ,1167.95,74.36
25/11/2016,38,N2EXMIDP,0,0
25/11/2016,39,APXMIDP ,930.25,54.63
25/11/2016,39,N2EXMIDP,0,0
25/11/2016,40,APXMIDP ,740.8,45.5
25/11/2016,40,N2EXMIDP,0,0
25/11/2016,41,APXMIDP ,722.35,47.99
25/11/2016,41,N2EXMIDP,0,0
25/11/2016,42,APXMIDP ,647.85,45.88
25/11/2016,42,N2EXMIDP,0,0
25/11/2016,43,APXMIDP ,871.4,48.51
25/11/2016,43,N2EXMIDP,0,0
25/11/2016,44,APXMIDP ,662.45,44.83
25/11/2016,44,N2EXMIDP,0,0
25/11/2016,45,APXMIDP ,1018.5,45.29
25/11/2016,45,N2EXMIDP,0,0
25/11/2016,46,APXMIDP ,1312.2,44.91
25/11/2016,46,N2EXMIDP,0,0
25/11/2016,47,APXMIDP ,583.25,42.33
25/11/2016,47,N2EXMIDP,0,0
25/11/2016,48,APXMIDP ,496.95,42.73
25/11/2016,48,N2EXMIDP,0,0
26/11/2016,1,APXMIDP ,620,43.61
26/11/2016,1,N2EXMIDP,0,0
26/11/2016,2,APXMIDP ,583.15,45.85
26/11/2016,2,N2EXMIDP,0,0
26/11/2016,3,APXMIDP ,706.15,46.51
26/11/2016,3,N2EXMIDP,0,0
26/11/2016,4,APXMIDP ,543.45,43.81
26/11/2016,4,N2EXMIDP,0,0
26/11/2016,5,APXMIDP ,576.15,43.89
26/11/2016,5,N2EXMIDP,0,0
26/11/2016,6,APXMIDP ,585.05,43.21
26/11/2016,6,N2EXMIDP,0,0
26/11/2016,7,APXMIDP ,555.2,41.76
26/11/2016,7,N2EXMIDP,0,0
26/11/2016,8,APXMIDP ,365.1,41.05
26/11/2016,8,N2EXMIDP,0,0
26/11/2016,9,APXMIDP ,339.35,39.96
26/11/2016,9,N2EXMIDP,0,0
26/11/2016,10,APXMIDP ,313.3,39.95
26/11/2016,10,N2EXMIDP,0,0
26/11/2016,11,APXMIDP ,392.3,39.84
26/11/2016,11,N2EXMIDP,0,0
26/11/2016,12,APXMIDP ,540.5,40.46
26/11/2016,12,N2EXMIDP,0,0
26/11/2016,13,APXMIDP ,626.75,40.99
26/11/2016,13,N2EXMIDP,0,0
26/11/2016,14,APXMIDP ,658.9,40.76
26/11/2016,14,N2EXMIDP,0,0
26/11/2016,15,APXMIDP ,848.5,39.76
26/11/2016,15,N2EXMIDP,0,0
26/11/2016,16,APXMIDP ,506,40.37
26/11/2016,16,N2EXMIDP,0,0
26/11/2016,17,APXMIDP ,527.55,41.88
26/11/2016,17,N2EXMIDP,0,0
26/11/2016,18,APXMIDP ,312.5,44.22
26/11/2016,18,N2EXMIDP,0,0
26/11/2016,19,APXMIDP ,336.7,51.85
26/11/2016,19,N2EXMIDP,0,0
26/11/2016,20,APXMIDP ,229.75,49.1
26/11/2016,20,N2EXMIDP,0,0
26/11/2016,21,APXMIDP ,236.15,47.78
26/11/2016,21,N2EXMIDP,0,0
26/11/2016,22,APXMIDP ,365.35,51.48
26/11/2016,22,N2EXMIDP,0,0
26/11/2016,23,APXMIDP ,395.25,58.24
26/11/2016,23,N2EXMIDP,0,0
26/11/2016,24,APXMIDP ,383.8,58.22
26/11/2016,24,N2EXMIDP,0,0
26/11/2016,25,APXMIDP ,373.25,56.88
26/11/2016,25,N2EXMIDP,0,0
26/11/2016,26,APXMIDP ,300.3,51.25
26/11/2016,26,N2EXMIDP,0,0
26/11/2016,27,APXMIDP ,366.85,49.86
26/11/2016,27,N2EXMIDP,0,0
26/11/2016,28,APXMIDP ,398.25,49.17
26/11/2016,28,N2EXMIDP,0,0
26/11/2016,29,APXMIDP ,475.3,48.43
26/11/2016,29,N2EXMIDP,0,0
26/11/2016,30,APXMIDP ,580.15,46.66
26/11/2016,30,N2EXMIDP,0,0
26/11/2016,31,APXMIDP ,1022.95,57.1
26/11/2016,31,N2EXMIDP,0,0
26/11/2016,32,APXMIDP ,899.25,58.23
26/11/2016,32,N2EXMIDP,0,0
26/11/2016,33,APXMIDP ,699.05,74.32
26/11/2016,33,N2EXMIDP,0,0
26/11/2016,34,APXMIDP ,733.1,134.09
26/11/2016,34,N2EXMIDP,0,0
26/11/2016,35,APXMIDP ,743.85,119.22
26/11/2016,35,N2EXMIDP,0,0
26/11/2016,36,APXMIDP ,657,121.57
26/11/2016,36,N2EXMIDP,0,0
26/11/2016,37,APXMIDP ,777.75,101.26
26/11/2016,37,N2EXMIDP,0,0
26/11/2016,38,APXMIDP ,706,84.02
26/11/2016,38,N2EXMIDP,0,0
26/11/2016,39,APXMIDP ,509.2,47.84
26/11/2016,39,N2EXMIDP,0,0
26/11/2016,40,APXMIDP ,557.1,45.27
26/11/2016,40,N2EXMIDP,0,0
26/11/2016,41,APXMIDP ,477.65,44.5
26/11/2016,41,N2EXMIDP,0,0
26/11/2016,42,APXMIDP ,606.75,43
26/11/2016,42,N2EXMIDP,0,0
26/11/2016,43,APXMIDP ,723.35,46.7
26/11/2016,43,N2EXMIDP,0,0
26/11/2016,44,APXMIDP ,790.75,43.83
26/11/2016,44,N2EXMIDP,0,0
26/11/2016,45,APXMIDP ,1238.9,42.45
26/11/2016,45,N2EXMIDP,0,0
26/11/2016,46,APXMIDP ,1190.3,41.69
26/11/2016,46,N2EXMIDP,0,0
26/11/2016,47,APXMIDP ,434.45,44.62
26/11/2016,47,N2EXMIDP,0,0
26/11/2016,48,APXMIDP ,455.6,41.93
26/11/2016,48,N2EXMIDP,0,0
27/11/2016,1,APXMIDP ,503.65,40.92
27/11/2016,1,N2EXMIDP,0,0
27/11/2016,2,APXMIDP ,521.3,41.17
27/11/2016,2,N2EXMIDP,0,0
27/11/2016,3,APXMIDP ,422.45,40.07
27/11/2016,3,N2EXMIDP,0,0
27/11/2016,4,APXMIDP ,423.05,39.57
27/11/2016,4,N2EXMIDP,0,0
27/11/2016,5,APXMIDP ,333.55,39.09
27/11/2016,5,N2EXMIDP,0,0
27/11/2016,6,APXMIDP ,390.5,38.25
27/11/2016,6,N2EXMIDP,0,0
27/11/2016,7,APXMIDP ,417.9,36.17
27/11/2016,7,N2EXMIDP,0,0
27/11/2016,8,APXMIDP ,538.1,35.96
27/11/2016,8,N2EXMIDP,0,0
27/11/2016,9,APXMIDP ,520.5,35.58
27/11/2016,9,N2EXMIDP,0,0
27/11/2016,10,APXMIDP ,526.95,35.59
27/11/2016,10,N2EXMIDP,0,0
27/11/2016,11,APXMIDP ,598.25,33.51
27/11/2016,11,N2EXMIDP,0,0
27/11/2016,12,APXMIDP ,636.2,33.1
27/11/2016,12,N2EXMIDP,0,0
27/11/2016,13,APXMIDP ,679.5,34.82
27/11/2016,13,N2EXMIDP,0,0
27/11/2016,14,APXMIDP ,687.5,36.46
27/11/2016,14,N2EXMIDP,0,0
27/11/2016,15,APXMIDP ,1055.15,36.48
27/11/2016,15,N2EXMIDP,0,0
27/11/2016,16,APXMIDP ,902.25,36.45
27/11/2016,16,N2EXMIDP,0,0
27/11/2016,17,APXMIDP ,761.9,36.88
27/11/2016,17,N2EXMIDP,0,0
27/11/2016,18,APXMIDP ,585.8,37.02
27/11/2016,18,N2EXMIDP,0,0
27/11/2016,19,APXMIDP ,959.3,41.97
27/11/2016,19,N2EXMIDP,0,0
27/11/2016,20,APXMIDP ,851.95,41.83
27/11/2016,20,N2EXMIDP,0,0
27/11/2016,21,APXMIDP ,687.2,42.64
27/11/2016,21,N2EXMIDP,0,0
27/11/2016,22,APXMIDP ,714.35,41.66
27/11/2016,22,N2EXMIDP,0,0
27/11/2016,23,APXMIDP ,473.85,45.22
27/11/2016,23,N2EXMIDP,0,0
27/11/2016,24,APXMIDP ,519.7,40.34
27/11/2016,24,N2EXMIDP,0,0
27/11/2016,25,APXMIDP ,509.35,41.62
27/11/2016,25,N2EXMIDP,0,0
27/11/2016,26,APXMIDP ,635.45,41.44
27/11/2016,26,N2EXMIDP,0,0
27/11/2016,27,APXMIDP ,720,41.12
27/11/2016,27,N2EXMIDP,0,0
27/11/2016,28,APXMIDP ,638.65,41.12
27/11/2016,28,N2EXMIDP,0,0
27/11/2016,29,APXMIDP ,593.5,41.25
27/11/2016,29,N2EXMIDP,0,0
27/11/2016,30,APXMIDP ,1018.9,40.81
27/11/2016,30,N2EXMIDP,0,0
27/11/2016,31,APXMIDP ,782.3,43.29
27/11/2016,31,N2EXMIDP,0,0
27/11/2016,32,APXMIDP ,738.8,42.13
27/11/2016,32,N2EXMIDP,0,0
27/11/2016,33,APXMIDP ,497.45,43.12
27/11/2016,33,N2EXMIDP,0,0
27/11/2016,34,APXMIDP ,680.2,54.75
27/11/2016,34,N2EXMIDP,0,0
27/11/2016,35,APXMIDP ,796.45,59.52
27/11/2016,35,N2EXMIDP,0,0
27/11/2016,36,APXMIDP ,891.55,62.57
27/11/2016,36,N2EXMIDP,0,0
27/11/2016,37,APXMIDP ,1017.4,67.07
27/11/2016,37,N2EXMIDP,0,0
27/11/2016,38,APXMIDP ,787.05,58.07
27/11/2016,38,N2EXMIDP,0,0
27/11/2016,39,APXMIDP ,1013.95,44.23
27/11/2016,39,N2EXMIDP,0,0
27/11/2016,40,APXMIDP ,1065.85,44.95
27/11/2016,40,N2EXMIDP,0,0
27/11/2016,41,APXMIDP ,1042.6,43.93
27/11/2016,41,N2EXMIDP,0,0
27/11/2016,42,APXMIDP ,1312.3,43.17
27/11/2016,42,N2EXMIDP,0,0
27/11/2016,43,APXMIDP ,1260.75,42.68
27/11/2016,43,N2EXMIDP,0,0
27/11/2016,44,APXMIDP ,1545.1,42.19
27/11/2016,44,N2EXMIDP,0,0
27/11/2016,45,APXMIDP ,1484.1,41.73
27/11/2016,45,N2EXMIDP,0,0
27/11/2016,46,APXMIDP ,1558.2,41.22
27/11/2016,46,N2EXMIDP,0,0
27/11/2016,47,APXMIDP ,572.9,38.75
27/11/2016,47,N2EXMIDP,0,0
27/11/2016,48,APXMIDP ,452.55,36.68
27/11/2016,48,N2EXMIDP,0,0
28/11/2016,1,APXMIDP ,348.5,37.44
28/11/2016,1,N2EXMIDP,0,0
28/11/2016,2,APXMIDP ,295.8,38.55
28/11/2016,2,N2EXMIDP,0,0
28/11/2016,3,APXMIDP ,530,39.15
28/11/2016,3,N2EXMIDP,0,0
28/11/2016,4,APXMIDP ,552.55,37.85
28/11/2016,4,N2EXMIDP,0,0
28/11/2016,5,APXMIDP ,493,37.98
28/11/2016,5,N2EXMIDP,0,0
28/11/2016,6,APXMIDP ,491.4,37.95
28/11/2016,6,N2EXMIDP,0,0
28/11/2016,7,APXMIDP ,284.75,36.98
28/11/2016,7,N2EXMIDP,0,0
28/11/2016,8,APXMIDP ,339.15,36.01
28/11/2016,8,N2EXMIDP,0,0
28/11/2016,9,APXMIDP ,304.2,36.46
28/11/2016,9,N2EXMIDP,0,0
28/11/2016,10,APXMIDP ,354.75,36.42
28/11/2016,10,N2EXMIDP,0,0
28/11/2016,11,APXMIDP ,302.65,38.94
28/11/2016,11,N2EXMIDP,0,0
28/11/2016,12,APXMIDP ,359.35,38.4
28/11/2016,12,N2EXMIDP,0,0
28/11/2016,13,APXMIDP ,554,40.24
28/11/2016,13,N2EXMIDP,0,0
28/11/2016,14,APXMIDP ,755.35,40.65
28/11/2016,14,N2EXMIDP,0,0
28/11/2016,15,APXMIDP ,496,39.2
28/11/2016,15,N2EXMIDP,0,0
28/11/2016,16,APXMIDP ,664.35,45.01
28/11/2016,16,N2EXMIDP,0,0
28/11/2016,17,APXMIDP ,674,47.27
28/11/2016,17,N2EXMIDP,0,0
28/11/2016,18,APXMIDP ,749.25,48.15
28/11/2016,18,N2EXMIDP,0,0
28/11/2016,19,APXMIDP ,793.6,52.96
28/11/2016,19,N2EXMIDP,0,0
28/11/2016,20,APXMIDP ,824.85,53.45
28/11/2016,20,N2EXMIDP,0,0
28/11/2016,21,APXMIDP ,972.55,52.94
28/11/2016,21,N2EXMIDP,0,0
28/11/2016,22,APXMIDP ,1155.5,51.02
28/11/2016,22,N2EXMIDP,0,0
28/11/2016,23,APXMIDP ,981.55,53.1
28/11/2016,23,N2EXMIDP,0,0
28/11/2016,24,APXMIDP ,954.45,51.83
28/11/2016,24,N2EXMIDP,0,0
28/11/2016,25,APXMIDP ,1007.2,50.9
28/11/2016,25,N2EXMIDP,0,0
28/11/2016,26,APXMIDP ,1044.7,50.02
28/11/2016,26,N2EXMIDP,0,0
28/11/2016,27,APXMIDP ,935.9,43.2
28/11/2016,27,N2EXMIDP,0,0
28/11/2016,28,APXMIDP ,961,43.23
28/11/2016,28,N2EXMIDP,0,0
28/11/2016,29,APXMIDP ,992.75,43.31
28/11/2016,29,N2EXMIDP,0,0
28/11/2016,30,APXMIDP ,1095.4,42.95
28/11/2016,30,N2EXMIDP,0,0
28/11/2016,31,APXMIDP ,775,45.55
28/11/2016,31,N2EXMIDP,0,0
28/11/2016,32,APXMIDP ,911.15,45.6
28/11/2016,32,N2EXMIDP,0,0
28/11/2016,33,APXMIDP ,1334.55,55.94
28/11/2016,33,N2EXMIDP,0,0
28/11/2016,34,APXMIDP ,888.15,153.27
28/11/2016,34,N2EXMIDP,0,0
28/11/2016,35,APXMIDP ,754.55,224.76
28/11/2016,35,N2EXMIDP,0,0
28/11/2016,36,APXMIDP ,930.45,178.86
28/11/2016,36,N2EXMIDP,0,0
28/11/2016,37,APXMIDP ,846.35,170.15
28/11/2016,37,N2EXMIDP,0,0
28/11/2016,38,APXMIDP ,933.85,159.38
28/11/2016,38,N2EXMIDP,0,0
28/11/2016,39,APXMIDP ,658.3,75.3
28/11/2016,39,N2EXMIDP,0,0
28/11/2016,40,APXMIDP ,677.05,55.57
28/11/2016,40,N2EXMIDP,0,0
28/11/2016,41,APXMIDP ,853.8,60.79
28/11/2016,41,N2EXMIDP,0,0
28/11/2016,42,APXMIDP ,915.2,54.67
28/11/2016,42,N2EXMIDP,0,0
28/11/2016,43,APXMIDP ,1022.45,51.12
28/11/2016,43,N2EXMIDP,0,0
28/11/2016,44,APXMIDP ,941.2,49.17
28/11/2016,44,N2EXMIDP,0,0
28/11/2016,45,APXMIDP ,1251.55,49.02
28/11/2016,45,N2EXMIDP,0,0
28/11/2016,46,APXMIDP ,932.7,46.9
28/11/2016,46,N2EXMIDP,0,0
28/11/2016,47,APXMIDP ,375.6,38.49
28/11/2016,47,N2EXMIDP,0,0
28/11/2016,48,APXMIDP ,169.5,38.29
28/11/2016,48,N2EXMIDP,0,0
29/11/2016,1,APXMIDP ,173.65,38.7
29/11/2016,1,N2EXMIDP,0,0
29/11/2016,2,APXMIDP ,248.1,41.53
29/11/2016,2,N2EXMIDP,0,0
29/11/2016,3,APXMIDP ,241,41.27
29/11/2016,3,N2EXMIDP,0,0
29/11/2016,4,APXMIDP ,208.5,39.43
29/11/2016,4,N2EXMIDP,0,0
29/11/2016,5,APXMIDP ,184.45,39.37
29/11/2016,5,N2EXMIDP,0,0
29/11/2016,6,APXMIDP ,176.95,39.93
29/11/2016,6,N2EXMIDP,0,0
29/11/2016,7,APXMIDP ,142.5,38.6
29/11/2016,7,N2EXMIDP,0,0
29/11/2016,8,APXMIDP ,374.9,38.16
29/11/2016,8,N2EXMIDP,0,0
29/11/2016,9,APXMIDP ,269,38.14
29/11/2016,9,N2EXMIDP,0,0
29/11/2016,10,APXMIDP ,197.05,36.8
29/11/2016,10,N2EXMIDP,0,0
29/11/2016,11,APXMIDP ,312,39.67
29/11/2016,11,N2EXMIDP,0,0
29/11/2016,12,APXMIDP ,308.7,38.9
29/11/2016,12,N2EXMIDP,0,0
29/11/2016,13,APXMIDP ,333.6,41
29/11/2016,13,N2EXMIDP,0,0
29/11/2016,14,APXMIDP ,447,41.16
29/11/2016,14,N2EXMIDP,0,0
29/11/2016,15,APXMIDP ,322.55,47.91
29/11/2016,15,N2EXMIDP,0,0
29/11/2016,16,APXMIDP ,445.55,69.89
29/11/2016,16,N2EXMIDP,0,0
29/11/2016,17,APXMIDP ,451.7,72.23
29/11/2016,17,N2EXMIDP,0,0
29/11/2016,18,APXMIDP ,519.75,72.94
29/11/2016,18,N2EXMIDP,0,0
29/11/2016,19,APXMIDP ,772.95,82.66
29/11/2016,19,N2EXMIDP,0,0
29/11/2016,20,APXMIDP ,958.95,70.46
29/11/2016,20,N2EXMIDP,0,0
29/11/2016,21,APXMIDP ,867.25,65.88
29/11/2016,21,N2EXMIDP,0,0
29/11/2016,22,APXMIDP ,901,67.14
29/11/2016,22,N2EXMIDP,0,0
29/11/2016,23,APXMIDP ,841.75,52.76
29/11/2016,23,N2EXMIDP,0,0
29/11/2016,24,APXMIDP ,857.95,51.64
29/11/2016,24,N2EXMIDP,0,0
29/11/2016,25,APXMIDP ,906.5,50.73
29/11/2016,25,N2EXMIDP,0,0
29/11/2016,26,APXMIDP ,961.5,50.01
29/11/2016,26,N2EXMIDP,0,0
29/11/2016,27,APXMIDP ,773.9,50.67
29/11/2016,27,N2EXMIDP,0,0
29/11/2016,28,APXMIDP ,802.2,50.18
29/11/2016,28,N2EXMIDP,0,0
29/11/2016,29,APXMIDP ,835.85,50.39
29/11/2016,29,N2EXMIDP,0,0
29/11/2016,30,APXMIDP ,836.6,50.72
29/11/2016,30,N2EXMIDP,0,0
29/11/2016,31,APXMIDP ,1059.15,69.45
29/11/2016,31,N2EXMIDP,0,0
29/11/2016,32,APXMIDP ,685.25,92.81
29/11/2016,32,N2EXMIDP,0,0
29/11/2016,33,APXMIDP ,1045.1,95.72
29/11/2016,33,N2EXMIDP,0,0
29/11/2016,34,APXMIDP ,759.1,157
29/11/2016,34,N2EXMIDP,0,0
29/11/2016,35,APXMIDP ,590.1,164.29
29/11/2016,35,N2EXMIDP,0,0
29/11/2016,36,APXMIDP ,596.55,131.27
29/11/2016,36,N2EXMIDP,0,0
29/11/2016,37,APXMIDP ,630.65,95.06
29/11/2016,37,N2EXMIDP,0,0
29/11/2016,38,APXMIDP ,631,95.43
29/11/2016,38,N2EXMIDP,0,0
29/11/2016,39,APXMIDP ,1058.25,64.82
29/11/2016,39,N2EXMIDP,0,0
29/11/2016,40,APXMIDP ,1022.15,62.62
29/11/2016,40,N2EXMIDP,0,0
29/11/2016,41,APXMIDP ,1128.3,63.56
29/11/2016,41,N2EXMIDP,0,0
29/11/2016,42,APXMIDP ,1231.15,50.6
29/11/2016,42,N2EXMIDP,0,0
29/11/2016,43,APXMIDP ,924.85,53.11
29/11/2016,43,N2EXMIDP,0,0
29/11/2016,44,APXMIDP ,1544.3,48.75
29/11/2016,44,N2EXMIDP,0,0
29/11/2016,45,APXMIDP ,1672.15,45.11
29/11/2016,45,N2EXMIDP,0,0
29/11/2016,46,APXMIDP ,2172.5,43.88
29/11/2016,46,N2EXMIDP,0,0
29/11/2016,47,APXMIDP ,376.85,44.64
29/11/2016,47,N2EXMIDP,0,0
29/11/2016,48,APXMIDP ,570.5,45.75
29/11/2016,48,N2EXMIDP,0,0
30/11/2016,1,APXMIDP ,325.5,47.54
30/11/2016,1,N2EXMIDP,0,0
30/11/2016,2,APXMIDP ,287.85,46.17
30/11/2016,2,N2EXMIDP,0,0
30/11/2016,3,APXMIDP ,347.1,44.23
30/11/2016,3,N2EXMIDP,0,0
30/11/2016,4,APXMIDP ,303,43.49
30/11/2016,4,N2EXMIDP,0,0
30/11/2016,5,APXMIDP ,265.3,41.71
30/11/2016,5,N2EXMIDP,0,0
30/11/2016,6,APXMIDP ,232.3,41.1
30/11/2016,6,N2EXMIDP,0,0
30/11/2016,7,APXMIDP ,349,40.86
30/11/2016,7,N2EXMIDP,0,0
30/11/2016,8,APXMIDP ,254.1,40.33
30/11/2016,8,N2EXMIDP,0,0
30/11/2016,9,APXMIDP ,279.25,39.69
30/11/2016,9,N2EXMIDP,0,0
30/11/2016,10,APXMIDP ,325.75,39.69
30/11/2016,10,N2EXMIDP,0,0
30/11/2016,11,APXMIDP ,398.85,40.55
30/11/2016,11,N2EXMIDP,0,0
30/11/2016,12,APXMIDP ,458.7,40.29
30/11/2016,12,N2EXMIDP,0,0
30/11/2016,13,APXMIDP ,755.65,42.31
30/11/2016,13,N2EXMIDP,0,0
30/11/2016,14,APXMIDP ,846.2,41.68
30/11/2016,14,N2EXMIDP,0,0
30/11/2016,15,APXMIDP ,735.4,55.28
30/11/2016,15,N2EXMIDP,0,0
30/11/2016,16,APXMIDP ,511.35,67.27
30/11/2016,16,N2EXMIDP,0,0
30/11/2016,17,APXMIDP ,627.25,68.96
30/11/2016,17,N2EXMIDP,0,0
30/11/2016,18,APXMIDP ,650.05,66.94
30/11/2016,18,N2EXMIDP,0,0
30/11/2016,19,APXMIDP ,517.5,60.8
30/11/2016,19,N2EXMIDP,0,0
30/11/2016,20,APXMIDP ,649.4,60.89
30/11/2016,20,N2EXMIDP,0,0
30/11/2016,21,APXMIDP ,628.65,53.82
30/11/2016,21,N2EXMIDP,0,0
30/11/2016,22,APXMIDP ,747.85,49.33
30/11/2016,22,N2EXMIDP,0,0
30/11/2016,23,APXMIDP ,798.15,45.21
30/11/2016,23,N2EXMIDP,0,0
30/11/2016,24,APXMIDP ,973.65,44.29
30/11/2016,24,N2EXMIDP,0,0
30/11/2016,25,APXMIDP ,996.65,44.26
30/11/2016,25,N2EXMIDP,0,0
30/11/2016,26,APXMIDP ,971.05,44.29
30/11/2016,26,N2EXMIDP,0,0
30/11/2016,27,APXMIDP ,796.4,45.2
30/11/2016,27,N2EXMIDP,0,0
30/11/2016,28,APXMIDP ,782,45.16
30/11/2016,28,N2EXMIDP,0,0
30/11/2016,29,APXMIDP ,801.55,45.14
30/11/2016,29,N2EXMIDP,0,0
30/11/2016,30,APXMIDP ,749.8,45.54
30/11/2016,30,N2EXMIDP,0,0
30/11/2016,31,APXMIDP ,1217.3,58.55
30/11/2016,31,N2EXMIDP,0,0
30/11/2016,32,APXMIDP ,1105.5,60.45
30/11/2016,32,N2EXMIDP,0,0
30/11/2016,33,APXMIDP ,1270.9,59.53
30/11/2016,33,N2EXMIDP,0,0
30/11/2016,34,APXMIDP ,1328.8,72.11
30/11/2016,34,N2EXMIDP,0,0
30/11/2016,35,APXMIDP ,1289.95,77.7
30/11/2016,35,N2EXMIDP,0,0
30/11/2016,36,APXMIDP ,1328.95,75.47
30/11/2016,36,N2EXMIDP,0,0
30/11/2016,37,APXMIDP ,1371.35,74.05
30/11/2016,37,N2EXMIDP,0,0
30/11/2016,38,APXMIDP ,1370.25,73.37
30/11/2016,38,N2EXMIDP,0,0
30/11/2016,39,APXMIDP ,978.8,62.35
30/11/2016,39,N2EXMIDP,0,0
30/11/2016,40,APXMIDP ,925.6,56.67
30/11/2016,40,N2EXMIDP,0,0
30/11/2016,41,APXMIDP ,1025.75,57.1
30/11/2016,41,N2EXMIDP,0,0
30/11/2016,42,APXMIDP ,931.85,53.14
30/11/2016,42,N2EXMIDP,0,0
30/11/2016,43,APXMIDP ,1302.25,49.1
30/11/2016,43,N2EXMIDP,0,0
30/11/2016,44,APXMIDP ,1426.1,46.82
30/11/2016,44,N2EXMIDP,0,0
30/11/2016,45,APXMIDP ,1591.35,45.68
30/11/2016,45,N2EXMIDP,0,0
30/11/2016,46,APXMIDP ,2030.95,43.86
30/11/2016,46,N2EXMIDP,0,0
30/11/2016,47,APXMIDP ,431,40.39
30/11/2016,47,N2EXMIDP,0,0
30/11/2016,48,APXMIDP ,538.9,39.93
30/11/2016,48,N2EXMIDP,0,0
01/12/2016,1,APXMIDP ,384.8,40.46
01/12/2016,1,N2EXMIDP,0,0
01/12/2016,2,APXMIDP ,230.5,41.52
01/12/2016,2,N2EXMIDP,0,0
01/12/2016,3,APXMIDP ,274.15,42.47
01/12/2016,3,N2EXMIDP,0,0
01/12/2016,4,APXMIDP ,365.95,40.74
01/12/2016,4,N2EXMIDP,0,0
01/12/2016,5,APXMIDP ,321.15,40.32
01/12/2016,5,N2EXMIDP,0,0
01/12/2016,6,APXMIDP ,214.7,40.36
01/12/2016,6,N2EXMIDP,0,0
01/12/2016,7,APXMIDP ,266.1,40.31
01/12/2016,7,N2EXMIDP,0,0
01/12/2016,8,APXMIDP ,228.6,39.94
01/12/2016,8,N2EXMIDP,0,0
01/12/2016,9,APXMIDP ,410.2,38.76
01/12/2016,9,N2EXMIDP,0,0
01/12/2016,10,APXMIDP ,318.45,38.88
01/12/2016,10,N2EXMIDP,0,0
01/12/2016,11,APXMIDP ,247,39.18
01/12/2016,11,N2EXMIDP,0,0
