SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW
04/04/2023,30,23569,24078,21330,1652,6545,8201,13080,0,9,1003,990,1048,108,0,905,1093,842
04/04/2023,31,23887,24394,21618,1683,6545,7543,13080,0,7,933,910,1010,111,0,901,1070,771
04/04/2023,32,24370,24877,22197,1714,6545,6721,13080,0,7,929,901,1007,69,0,899,1069,770
04/04/2023,33,25112,25619,22950,1716,6545,5723,13080,0,7,965,768,701,209,0,548,1093,894
04/04/2023,34,26739,27247,24505,1717,6545,4690,13080,0,8,956,738,686,293,1,534,1095,895
04/04/2023,35,28469,29012,26163,1654,6545,3662,13080,0,8,476,-35,565,395,96,371,1095,668
04/04/2023,36,30250,30855,27897,1590,6545,2659,13080,0,12,443,-93,533,400,248,365,1095,654
04/04/2023,37,31460,32186,29100,1529,6545,1551,13080,0,7,301,-219,3,400,394,392,1095,700
04/04/2023,38,32287,33025,29927,1467,6545,725,13080,0,11,291,-227,0,400,381,393,1095,681
04/04/2023,39,32574,33333,30139,1497,6545,153,13080,0,13,67,-183,0,400,444,338,1095,-63
04/04/2023,40,32825,33623,30425,1527,6545,2,13080,0,10,55,-177,0,400,496,337,1095,-111
04/04/2023,41,33174,33860,30735,1566,6545,0,13080,0,8,-30,-63,350,400,410,281,1095,-85
04/04/2023,42,32398,33105,30008,1605,6545,0,13080,0,14,-51,-55,384,353,323,279,1095,-87
04/04/2023,43,30953,31787,28662,1638,6545,0,13080,0,15,-20,-90,105,381,429,162,1095,-209
04/04/2023,44,29477,30341,27361,1670,6545,0,13080,0,16,-10,-106,102,283,333,157,1095,-232
04/04/2023,45,27708,30360,25716,1692,6545,0,13080,0,15,-570,-597,102,359,209,-236,1095,-734
04/04/2023,46,26025,28801,24183,1713,6545,0,13080,0,16,-607,-630,102,262,59,-252,1095,-771
04/04/2023,47,24329,27392,22615,1729,6545,0,13080,0,16,-567,-564,-227,249,0,-276,1095,-913
04/04/2023,48,23135,26517,21518,1745,6545,0,13080,0,297,-569,-564,-249,251,58,-277,1095,-926
05/04/2023,1,22248,26371,20646,1743,6545,0,13080,0,314,-844,-733,-356,103,12,-357,1095,-1019
05/04/2023,2,21829,26015,20255,1740,6545,0,13080,0,340,-858,-745,-358,108,0,-360,1095,-1025
05/04/2023,3,21774,26004,20280,1745,6545,0,13080,0,589,-773,-727,-244,154,0,-373,1095,-1024
05/04/2023,4,22239,26564,20770,1750,6545,0,13080,0,698,-767,-725,-240,187,0,-374,1095,-1021
05/04/2023,5,21986,26209,20493,1757,6545,0,13080,0,693,-796,-689,-304,70,0,-360,1095,-881
05/04/2023,6,21499,25719,20012,1763,6545,0,13080,0,695,-797,-690,-308,20,0,-359,1095,-871
05/04/2023,7,21199,25963,19703,1771,6545,0,13080,0,697,-823,-831,-485,-41,0,-516,1095,-871
05/04/2023,8,21118,26198,19624,1778,6545,0,13080,0,945,-823,-844,-488,-44,-40,-521,1095,-875
05/04/2023,9,21057,26330,19615,1780,6545,0,13080,0,964,-741,-931,-664,37,-1,-492,1095,-980
05/04/2023,10,21117,26264,19701,1782,6545,0,13080,0,806,-734,-939,-678,-19,0,-491,1095,-980
05/04/2023,11,21707,26515,20206,1762,6545,0,13080,0,104,-615,-1022,-1032,66,0,-794,1095,-741
05/04/2023,12,22657,27359,21034,1741,6545,0,13080,0,15,-605,-1027,-1034,131,0,-803,1095,-718
05/04/2023,13,24934,28791,23144,1730,6545,0,13080,0,12,-327,-1028,-1060,275,70,-422,1095,-508
05/04/2023,14,26392,30039,24481,1719,6545,23,13080,0,11,-311,-1006,-915,363,200,-403,1095,-501
05/04/2023,15,28294,30166,26175,1683,6545,219,13080,0,138,-345,-184,534,232,109,92,1095,-705
05/04/2023,16,29528,31249,27247,1646,6545,550,13080,0,69,-329,-112,626,83,3,116,1095,-711
05/04/2023,17,31499,32614,29009,1634,6545,947,13080,0,11,361,389,846,-41,-62,438,1095,-501
05/04/2023,18,32206,33558,29626,1622,6545,1370,13080,0,12,412,436,866,-188,-180,451,1095,-472
05/04/2023,19,32692,33864,30028,1616,6545,1700,13080,0,12,818,868,1037,-339,-321,444,1095,56
05/04/2023,20,32538,33816,29884,1610,6545,2156,13080,0,9,828,894,1049,-425,-344,444,1095,100
05/04/2023,21,32181,33620,29509,1620,6545,2607,13080,0,8,298,691,1049,-451,-480,661,1095,426
05/04/2023,22,31883,33370,29241,1630,6545,3297,13080,0,8,267,678,1049,-451,-528,669,1095,459
05/04/2023,23,31529,33017,28820,1631,6545,3628,13080,0,9,653,749,1048,-451,-528,681,1095,840
05/04/2023,24,31290,32777,28532,1632,6545,3635,13080,0,8,674,756,1049,-451,-528,682,1095,865
05/04/2023,25,31602,33089,28727,1626,6545,3691,13080,0,9,621,817,1048,-451,-527,924,1095,880
05/04/2023,26,31562,33049,28581,1620,6545,3633,13080,0,9,620,822,1048,-451,-527,933,1095,880
05/04/2023,27,31289,32775,28357,1590,6545,3583,13080,0,7,814,826,962,-452,-527,997,1095,853
05/04/2023,28,30974,32462,28025,1559,6545,3415,13080,0,9,824,829,958,-452,-527,999,1095,851
05/04/2023,29,30980,32468,28128,1522,6545,3160,13080,0,8,953,941,1043,-452,-528,717,1095,837
05/04/2023,30,31013,32499,28169,1484,6545,2768,13080,0,8,955,944,1048,-451,-527,707,1095,833
05/04/2023,31,31350,32837,28517,1441,6545,2245,13080,0,8,794,793,972,-452,-527,563,1095,739
05/04/2023,32,31808,33270,28941,1398,6545,1656,13080,0,8,793,779,971,-451,-503,559,1095,734
05/04/2023,33,32535,33860,29598,1332,6545,1308,13080,0,8,1506,636,743,-451,-366,827,1095,751
05/04/2023,34,33539,34711,30452,1266,6545,1015,13080,0,7,1573,630,723,-452,-213,837,1095,736
05/04/2023,35,34276,35317,31099,1184,6545,689,13080,0,8,1224,789,915,-452,-81,772,1095,146
05/04/2023,36,34547,35611,31328,1102,6545,471,13080,0,16,1189,784,927,-419,-129,767,1095,94
05/04/2023,37,34433,35637,31267,1029,6545,280,13080,0,15,682,217,425,-288,-25,345,1095,-376
05/04/2023,38,34751,36013,31567,956,6545,126,13080,0,4,645,174,408,-350,0,328,1095,-408
05/04/2023,39,35076,36407,31893,891,6545,23,13080,0,4,372,72,1009,-371,0,638,1095,-456
05/04/2023,40,34643,35999,31504,825,6545,0,13080,0,10,380,70,1037,-393,0,649,1095,-453
05/04/2023,41,33943,35181,30780,786,6545,0,13080,0,16,1248,239,524,-451,-34,270,1095,-237
05/04/2023,42,32939,34264,29856,746,6545,0,13080,0,12,1283,248,498,-451,-140,255,1095,-222
05/04/2023,43,31420,32627,28464,718,6545,0,13080,0,14,439,178,252,-452,-54,80,1095,-187
05/04/2023,44,29770,31047,26982,690,6545,0,13080,0,11,384,173,241,-451,-128,73,1095,-187
05/04/2023,45,28236,29662,25632,678,6545,0,13080,0,11,260,161,104,-452,-76,-121,1095,-266
05/04/2023,46,26698,28246,24204,666,6545,0,13080,0,15,260,161,102,-452,-201,-124,1095,-256
05/04/2023,47,25116,26239,22760,668,6545,0,13080,0,13,658,192,361,-395,-215,362,1095,264
05/04/2023,48,23971,25047,21696,669,6545,0,13080,0,91,669,187,378,-422,-63,379,1095,289
06/04/2023,1,22861,24164,20739,713,6545,0,13080,0,187,97,-97,140,-335,-15,-112,1095,-57
06/04/2023,2,22425,23874,20357,757,6545,0,13080,0,57,70,-113,139,-428,-139,-134,1095,-78
06/04/2023,3,22398,24215,20421,804,6545,0,13080,0,313,350,24,177,-451,-198,-354,1095,-1
06/04/2023,4,22738,24463,20828,851,6545,0,13080,0,316,362,33,177,-417,-124,-362,1095,-6
06/04/2023,5,22508,24720,20666,893,6545,0,13080,0,721,557,33,151,-289,-19,-331,1095,-352
06/04/2023,6,22267,24601,20334,934,6545,0,13080,0,715,558,31,149,-322,-90,-329,1084,-378
06/04/2023,7,21702,24061,19825,976,6545,0,13080,0,716,-113,-51,2,-218,-18,-255,932,-488
06/04/2023,8,21646,24228,19770,1018,6545,0,13080,0,712,-207,-62,0,-256,-94,-252,925,-499
06/04/2023,9,21365,25240,19610,1073,6545,0,13080,0,649,-1386,-235,199,-136,-16,-325,1076,-628
06/04/2023,10,21370,25417,19635,1128,6545,0,13080,0,708,-1488,-248,214,-73,-56,-328,1095,-646
06/04/2023,11,21942,26055,20176,1182,6545,0,13080,0,82,-1665,-296,221,67,7,-569,1095,-1001
06/04/2023,12,22737,26909,20888,1236,6545,0,13080,0,94,-1675,-310,219,144,0,-569,1095,-1024
06/04/2023,13,24463,28459,22422,1285,6545,0,13080,0,113,-1544,-718,-97,194,63,49,1095,-1024
06/04/2023,14,25655,29534,23558,1333,6545,7,13080,0,10,-1517,-724,-104,56,148,88,1095,-1024
06/04/2023,15,27997,30379,25625,1370,6545,154,13080,0,11,-781,47,763,-67,27,672,1095,-1023
06/04/2023,16,28813,31283,26442,1406,6545,390,13080,0,13,-703,106,948,-219,-29,702,1095,-1006
06/04/2023,17,30547,32025,28001,1496,6545,765,13080,0,10,264,338,435,-370,-164,986,1095,-434
06/04/2023,18,30568,32165,28021,1585,6545,1495,13080,0,60,353,349,417,-451,-191,997,1095,-395
06/04/2023,19,30710,32182,28166,1728,6545,1976,13080,0,6,1077,153,1015,-451,-246,970,1095,-269
06/04/2023,20,30267,31705,27807,1871,6545,2820,13080,0,7,1125,143,1039,-451,-226,968,1095,-254
06/04/2023,21,29282,30442,26898,1992,6545,3649,13080,0,9,1025,277,764,-451,-200,776,1095,1
06/04/2023,22,28538,29690,26212,2112,6545,4235,13080,0,8,1020,288,762,-430,-214,769,1095,28
06/04/2023,23,28071,29395,25771,2287,6545,4978,13080,0,8,1000,346,627,-451,-365,802,1095,357
06/04/2023,24,27549,29011,25287,2462,6545,5218,13080,0,8,996,350,625,-451,-503,804,1095,377
06/04/2023,25,27223,28710,25019,2607,6545,4989,13080,0,9,843,346,600,-451,-527,815,1095,319
06/04/2023,26,26830,28315,24730,2751,6545,5254,13080,0,7,834,347,599,-451,-527,802,1095,323
06/04/2023,27,25905,27514,23885,2862,6545,5923,13080,0,131,870,390,454,-451,-527,74,1095,583
06/04/2023,28,25106,26722,23125,2973,6545,6390,13080,0,138,873,397,445,-451,-527,34,1066,600
06/04/2023,29,24725,26347,22801,3007,6545,5876,13080,0,144,970,540,737,-451,-527,404,694,627
06/04/2023,30,24444,26063,22578,3040,6545,5477,13080,0,141,962,543,683,-451,-527,418,648,621
06/04/2023,31,24367,25868,22501,3034,6545,5178,13080,0,23,357,310,3,-451,-527,82,648,359
06/04/2023,32,24700,26192,22845,3027,6545,4402,13080,0,14,302,284,0,-451,-527,69,677,343
06/04/2023,33,25588,27834,23741,2892,6545,3662,13080,0,11,-336,-89,-332,-451,-527,348,1049,413
06/04/2023,34,26725,29049,24735,2756,6545,3206,13080,0,13,-365,-116,-368,-451,-511,359,1095,415
06/04/2023,35,27729,29501,25637,2574,6545,2714,13080,0,14,110,-148,-257,-451,-402,266,1095,301
06/04/2023,36,28549,30339,26416,2391,6545,2168,13080,0,17,130,-145,-246,-451,-431,262,1095,292
06/04/2023,37,29889,31422,27664,2170,6545,1626,13080,0,11,-46,42,376,-451,-525,192,1095,246
06/04/2023,38,30251,31765,28041,1949,6545,897,13080,0,8,-28,63,423,-451,-527,190,1095,247
06/04/2023,39,31151,32644,28814,1837,6545,264,13080,0,15,825,369,706,-451,-527,275,1095,423
06/04/2023,40,31249,32741,28842,1724,6545,10,13080,0,13,882,391,736,-451,-528,278,1095,432
06/04/2023,41,31441,32930,28927,1664,6545,0,13080,0,10,1038,451,1036,-451,-528,306,1095,313
06/04/2023,42,31104,32592,28552,1604,6545,0,13080,0,10,1042,454,1044,-451,-527,307,1095,311
06/04/2023,43,29879,31368,27373,1565,6545,0,13080,0,10,754,424,552,-451,-528,1,1095,539
06/04/2023,44,28318,29825,25945,1526,6545,0,13080,0,15,733,417,511,-451,-528,-13,1095,548
06/04/2023,45,26801,28419,24464,1492,6545,0,13080,0,15,459,256,105,-451,-527,-125,1095,345
06/04/2023,46,25836,27455,23644,1457,6545,0,13080,0,12,439,238,103,-451,-527,-129,1095,321
06/04/2023,47,24213,25848,22153,1413,6545,0,13080,0,12,148,-21,-97,-451,-528,115,1095,-26
06/04/2023,48,23165,24856,21187,1368,6545,0,13080,0,13,120,-42,-104,-451,-529,125,1095,-52
07/04/2023,1,22098,24624,20148,1247,6545,0,13080,0,279,-232,-137,-260,-451,-529,240,1095,-138
07/04/2023,2,21682,24265,19734,1126,6545,0,13080,0,308,-237,-139,-271,-451,-528,243,1093,-149
07/04/2023,3,21702,24097,19768,1065,6545,0,13080,0,444,554,26,-106,-451,-529,-35,1060,-330
07/04/2023,4,21952,24332,20042,1004,6545,0,13080,0,465,599,45,-104,-451,-474,-46,1054,-340
07/04/2023,5,21843,24174,19894,955,6545,0,13080,0,639,515,319,96,-451,-470,162,1017,-271
07/04/2023,6,21489,23866,19452,906,6545,0,13080,0,644,511,336,103,-451,-515,170,999,-267
07/04/2023,7,21253,23408,19214,857,6545,0,13080,0,527,586,252,2,-451,-394,67,829,-283
07/04/2023,8,21181,23394,19105,808,6545,0,13080,0,635,586,242,0,-427,-363,64,826,-288
07/04/2023,9,20970,23109,18911,775,6545,0,13080,0,578,319,97,-98,-306,-221,2,1066,-436
07/04/2023,10,20869,22786,18783,741,6545,0,13080,0,463,292,85,-104,-331,-85,0,1095,-434
07/04/2023,11,21157,22532,19020,715,6545,0,13080,0,288,-325,1,328,-205,0,0,1095,-57
07/04/2023,12,21595,22869,19381,688,6545,0,13080,0,288,-358,-5,366,-82,0,-9,1095,-32
07/04/2023,13,22669,24172,20333,656,6545,0,13080,0,140,-185,-6,729,34,0,-640,1095,-32
07/04/2023,14,23467,24861,21024,623,6545,74,13080,0,14,-170,-5,766,59,0,-671,1095,-34
07/04/2023,15,24395,25820,21799,569,6545,620,13080,0,90,-7,35,201,-38,0,-665,1095,-125
07/04/2023,16,24573,25951,21903,514,6545,1584,13080,0,13,3,48,182,-56,-14,-664,1095,-131
07/04/2023,17,25205,26564,22358,511,6545,2633,13080,0,11,139,387,854,-206,-112,-392,1095,-138
07/04/2023,18,24992,26398,22098,508,6545,3674,13080,0,12,157,408,893,-357,-26,-375,1095,-136
07/04/2023,19,24619,25678,21601,521,6545,4705,13080,0,11,654,354,900,-450,-98,222,1095,11
07/04/2023,20,23830,24920,20820,534,6545,5687,13080,0,8,678,355,890,-438,-144,251,1095,24
07/04/2023,21,22784,23651,19820,549,6545,6565,13080,0,7,327,509,573,-343,-17,133,1096,167
07/04/2023,22,21982,22934,19053,563,6545,7316,13080,0,8,313,517,572,-430,-14,128,1095,191
07/04/2023,23,21524,22475,18614,581,6545,7791,13080,0,66,659,443,419,-384,-1,80,1095,695
07/04/2023,24,21310,22298,18421,599,6545,7984,13080,0,63,679,436,408,-357,-68,79,1095,728
07/04/2023,25,21301,22116,18409,626,6545,8141,13080,0,63,552,361,364,-247,-5,3,1095,743
07/04/2023,26,21018,21839,18171,652,6545,8383,13080,0,62,546,360,363,-199,-60,0,1095,738
07/04/2023,27,20574,21298,17785,637,6545,8488,13080,0,118,570,534,271,-102,-4,69,1095,567
07/04/2023,28,20138,20847,17410,621,6545,8395,13080,0,182,578,548,268,-27,0,71,1066,555
07/04/2023,29,19970,20831,17317,626,6545,8032,13080,0,361,901,611,402,45,0,114,694,556
07/04/2023,30,19868,20730,17207,631,6545,7619,13080,0,362,913,611,410,90,0,115,656,552
07/04/2023,31,19908,20643,17240,622,6545,6991,13080,0,235,478,454,235,166,0,214,752,416
07/04/2023,32,20322,20826,17722,613,6545,6171,13080,0,4,452,445,233,283,0,218,786,405
07/04/2023,33,21275,21779,18689,606,6545,5604,13080,0,4,372,482,217,374,44,455,1061,327
07/04/2023,34,22717,23221,20070,598,6545,4864,13080,0,4,367,484,216,399,191,464,1095,321
07/04/2023,35,24528,25032,21813,597,6545,3801,13080,0,4,351,460,415,334,340,498,1095,299
07/04/2023,36,25944,26449,23190,596,6545,2842,13080,0,5,364,463,431,394,478,500,1095,297
07/04/2023,37,27348,27854,24656,569,6545,1962,13080,0,6,892,641,617,400,464,403,1095,266
07/04/2023,38,28405,28912,25723,541,6545,1041,13080,0,7,925,651,631,400,417,400,1095,270
07/04/2023,39,29176,29681,26478,531,6545,302,13080,0,5,848,574,913,400,380,311,1095,485
07/04/2023,40,29315,29823,26607,521,6545,11,13080,0,8,849,570,940,400,418,308,1095,500
07/04/2023,41,29519,30027,26844,527,6545,0,13080,0,8,1249,604,812,400,426,363,1095,555
07/04/2023,42,29137,29646,26490,532,6545,0,13080,0,9,1270,603,812,400,382,365,1095,555
07/04/2023,43,28304,28812,25685,533,6545,0,13080,0,8,1259,491,959,400,459,134,1095,430
07/04/2023,44,27378,27886,24870,534,6545,0,13080,0,8,1237,474,964,356,374,126,1095,413
07/04/2023,45,25968,26516,23663,543,6545,0,13080,0,8,403,140,657,398,469,-40,1095,88
07/04/2023,46,24740,25293,22464,552,6545,0,13080,0,7,358,120,643,400,394,-46,1095,62
07/04/2023,47,23431,24057,21266,581,6545,0,13080,0,3,678,218,657,332,266,157,1095,-123
07/04/2023,48,22316,22950,20271,609,6545,0,13080,0,3,678,223,651,182,115,165,1095,-131
08/04/2023,1,21391,21942,19427,611,6545,0,13080,0,3,-48,200,412,39,5,78,1095,23
08/04/2023,2,21040,21702,19121,613,6545,0,13080,0,6,-101,193,410,-55,0,75,1095,33
08/04/2023,3,20926,21653,19038,616,6545,0,13080,0,8,-192,-16,300,-11,0,85,1095,37
08/04/2023,4,21203,21936,19363,618,6545,0,13080,0,8,-198,-27,299,0,0,86,1095,36
08/04/2023,5,20997,22029,19204,634,6545,0,13080,0,250,-226,111,272,16,70,-16,1095,-40
08/04/2023,6,20589,21677,18831,649,6545,0,13080,0,297,-223,122,270,0,192,-20,1083,-48
08/04/2023,7,20278,21457,18517,659,6545,0,13080,0,298,40,149,149,60,203,-221,920,-160
08/04/2023,8,20190,21383,18402,669,6545,0,13080,0,298,45,147,148,60,203,-228,902,-167
08/04/2023,9,20077,21510,18313,715,6545,0,13080,0,298,-239,23,104,175,202,-228,929,-168
08/04/2023,10,19967,21411,18242,761,6545,0,13080,0,297,-252,9,103,141,203,-228,942,-167
08/04/2023,11,20034,21640,18305,788,6545,0,13080,0,296,-397,-204,-96,217,136,20,1052,-113
08/04/2023,12,20454,21836,18684,814,6545,0,13080,0,43,-407,-216,-104,261,11,29,1068,-112
08/04/2023,13,21051,22308,19225,842,6545,0,13080,0,8,-401,-123,194,266,0,1,1093,-225
08/04/2023,14,21634,22874,19808,869,6545,118,13080,0,7,-395,-110,211,308,18,0,1095,-228
08/04/2023,15,22771,23383,20772,847,6545,652,13080,0,9,-27,101,493,178,0,147,1095,-76
08/04/2023,16,22978,23554,20974,824,6545,1379,13080,0,10,6,122,522,190,15,153,1095,-66
08/04/2023,17,23703,24277,21503,851,6545,2322,13080,0,7,390,349,827,70,0,248,1095,-67
08/04/2023,18,23524,24093,21228,878,6545,3075,13080,0,7,414,361,839,67,0,252,1095,-62
08/04/2023,19,23557,24181,21119,904,6545,3915,13080,0,7,659,216,930,-67,-50,503,1095,101
08/04/2023,20,23018,23753,20598,929,6545,4940,13080,0,7,681,207,935,-219,-9,512,1095,114
08/04/2023,21,22337,23098,19941,986,6545,5943,13080,0,7,1140,219,945,-250,-4,540,1095,216
08/04/2023,22,21618,22339,19241,1043,6545,6632,13080,0,7,1166,215,937,-160,-54,541,1095,224
08/04/2023,23,20834,21376,18459,1076,6545,7155,13080,0,3,1067,22,707,-39,52,406,1095,258
08/04/2023,24,20310,20911,17993,1108,6545,7477,13080,0,3,1062,10,706,-98,6,401,1073,257
08/04/2023,25,20081,20647,17832,1135,6545,7676,13080,0,3,999,70,830,-63,0,498,783,166
08/04/2023,26,19712,20215,17569,1162,6545,7695,13080,0,3,997,74,835,0,0,502,718,160
08/04/2023,27,19362,19865,17228,1173,6545,7575,13080,0,3,1115,83,930,65,0,556,345,161
08/04/2023,28,19082,19585,16990,1183,6545,7317,13080,0,3,1098,79,930,101,0,558,295,167
08/04/2023,29,18755,19351,16781,1189,6545,7052,13080,0,3,367,-93,931,209,0,412,241,368
08/04/2023,30,18813,19421,16822,1195,6545,6603,13080,0,3,318,-105,931,176,0,407,263,376
08/04/2023,31,18969,19774,16965,1197,6545,6136,13080,0,3,-182,-120,639,279,0,200,635,184
08/04/2023,32,19658,20488,17684,1198,6545,5575,13080,0,3,-210,-117,609,306,0,192,709,176
08/04/2023,33,20752,21337,18701,1203,6545,4838,13080,0,7,33,40,522,349,0,-78,1053,347
08/04/2023,34,22365,22961,20225,1207,6545,3833,13080,0,7,53,56,516,400,84,-89,1095,357
08/04/2023,35,24037,24546,21795,1174,6545,3107,13080,0,9,255,222,496,400,201,28,1095,250
08/04/2023,36,25029,25536,22780,1140,6545,2270,13080,0,7,279,235,496,400,318,32,1095,249
08/04/2023,37,26179,26688,23888,1054,6545,1437,13080,0,9,825,307,390,400,354,68,1095,457
08/04/2023,38,27015,27523,24728,967,6545,708,13080,0,8,868,315,373,400,390,70,1095,475
08/04/2023,39,27784,28394,25357,961,6545,186,13080,0,5,1181,416,-105,400,344,300,1095,595
08/04/2023,40,27956,28576,25425,955,6545,6,13080,0,7,1193,422,-113,400,388,308,1095,603
08/04/2023,41,27805,28319,25208,988,6545,0,13080,0,14,1015,377,214,400,333,27,1095,596
08/04/2023,42,27914,28430,25332,1020,6545,0,13080,0,16,997,372,266,400,253,16,1095,588
08/04/2023,43,27229,27741,24722,1068,6545,0,13080,0,12,608,322,737,386,258,172,1095,332
08/04/2023,44,26061,26575,23661,1116,6545,0,13080,0,14,564,309,735,290,214,178,1095,310
08/04/2023,45,24739,25484,22441,1172,6545,0,13080,0,10,-206,-29,352,378,355,150,1095,123
08/04/2023,46,23890,24684,21683,1228,6545,0,13080,0,7,-237,-50,352,400,486,149,1095,112
08/04/2023,47,22755,23261,20621,1272,6545,0,13080,0,6,398,32,222,400,504,301,1095,168
08/04/2023,48,21561,22068,19531,1316,6545,0,13080,0,7,426,32,217,400,504,306,1095,172
09/04/2023,1,20723,21427,18789,1240,6545,0,13080,0,7,-23,-174,105,400,504,84,1095,185
09/04/2023,2,20357,21093,18470,1164,6545,0,13080,0,7,-44,-185,102,400,504,75,1095,187
09/04/2023,3,20240,20815,18438,1207,6545,0,13080,0,7,40,-59,195,400,504,143,1094,220
09/04/2023,4,20440,20997,18666,1249,6545,0,13080,0,7,50,-49,200,400,504,145,1066,219
09/04/2023,5,20134,20784,18451,1281,6545,0,13080,0,7,93,-3,146,400,504,-140,722,142
09/04/2023,6,19609,20324,17916,1312,6545,0,13080,0,63,98,-1,145,400,504,-151,650,136
09/04/2023,7,19073,19855,17464,1340,6545,0,13080,0,66,-42,-33,132,400,504,-141,278,102
09/04/2023,8,18974,19769,17368,1367,6545,0,13080,0,66,-49,-38,132,400,504,-142,227,99
09/04/2023,9,18589,20069,17046,1402,6545,0,13080,0,64,-254,-147,-97,400,504,-418,169,100
09/04/2023,10,18462,19978,16974,1437,6545,0,13080,0,62,-269,-154,-104,400,504,-427,166,99
09/04/2023,11,18638,19830,17095,1456,6545,0,13080,0,11,-455,-138,245,400,504,-88,211,100
09/04/2023,12,18573,19765,17045,1474,6545,0,13080,0,7,-472,-137,269,400,504,-76,244,99
09/04/2023,13,18985,20384,17364,1495,6545,0,13080,0,7,-736,-156,555,400,504,33,603,81
09/04/2023,14,19220,20540,17622,1516,6545,68,13080,0,4,-672,-144,584,400,504,38,677,90
09/04/2023,15,20227,20737,18465,1534,6545,377,13080,0,10,696,298,722,400,504,342,1049,428
09/04/2023,16,20750,21261,19016,1551,6545,925,13080,0,11,841,331,732,383,504,354,1095,454
09/04/2023,17,21711,22219,19835,1623,6545,1421,13080,0,8,1442,434,798,280,504,569,1095,607
09/04/2023,18,22002,22514,20083,1694,6545,2073,13080,0,12,1482,452,802,340,489,577,1095,626
09/04/2023,19,22328,22844,20315,1819,6545,2873,13080,0,16,1773,864,870,248,363,767,1095,974
09/04/2023,20,21991,22563,20064,1943,6545,4057,13080,0,72,1791,895,871,297,306,774,1094,997
09/04/2023,21,21558,22115,19737,2100,6545,4901,13080,0,57,1896,968,807,181,238,652,1071,997
09/04/2023,22,20939,21790,19224,2257,6545,5752,13080,0,351,1901,971,805,64,87,647,1039,997
09/04/2023,23,20382,21575,18749,2402,6545,6608,13080,0,693,1956,918,939,67,0,651,667,973
09/04/2023,24,19794,21002,18141,2546,6545,7158,13080,0,708,1959,910,949,47,0,651,591,972
09/04/2023,25,19764,20850,18148,2678,6545,7295,13080,0,577,1930,741,891,-9,0,778,218,972
09/04/2023,26,19659,21011,18058,2809,6545,7321,13080,0,745,1929,734,890,-107,0,783,155,969
09/04/2023,27,19201,20582,17582,2854,6545,7428,13080,0,768,1973,902,1033,-66,0,857,-47,833
09/04/2023,28,19147,20559,17430,2899,6545,7039,13080,0,799,1954,903,1038,-45,0,859,-68,815
09/04/2023,29,19090,20386,17407,2906,6545,6324,13080,0,784,1216,534,1039,65,0,959,-12,456
09/04/2023,30,19444,20529,17696,2913,6545,5544,13080,0,563,1180,507,1038,79,0,960,-22,440
