Settlement Date,Settlement Period,System Sell Price(GBP/MWh),System Buy Price(GBP/MWh),Net Imbalance Volume(MWh)
2020-02-22,22,34,34,-130.328
2020-02-22,23,17.86,17.86,-131.608
2020-02-22,24,27.93,27.93,-95.299
2020-02-22,25,46.3,46.3,7.86
2020-02-22,26,46.3,46.3,74.213
2020-02-22,27,46,46,31.018
2020-02-22,28,46.3,46.3,259.25
2020-02-22,29,46.2,46.2,398.111
2020-02-22,30,46.2,46.2,437.397
2020-02-22,31,46.2,46.2,308.276
2020-02-22,32,46.2,46.2,272.442
2020-02-22,33,44.61458,44.61458,155.805
2020-02-22,34,47.7,47.7,260.842
2020-02-22,35,47.7,47.7,150.552
2020-02-22,36,51,51,872.996
2020-02-22,37,51,51,816.142
2020-02-22,38,50,50,518.496
2020-02-22,39,47.5,47.5,251.758
2020-02-22,40,47,47,78.437
2020-02-22,41,15,15,-182.559
2020-02-22,42,47,47,228.69
2020-02-22,43,47,47,429.978
2020-02-22,44,46.5,46.5,229.273
2020-02-22,45,20.39,20.39,-29.422
2020-02-22,46,19.16,19.16,-186.383
2020-02-22,47,42,42,13.279
2020-02-22,48,2.5,2.5,-187.236
2020-02-23,1,12.29,12.29,-455.25
2020-02-23,2,42,42,164.279
2020-02-23,3,45,45,383.965
2020-02-23,4,42,42,280.41
2020-02-23,5,42,42,258.913
2020-02-23,6,43.9,43.9,307.584
2020-02-23,7,43.9,43.9,210.857
2020-02-23,8,43.9,43.9,324.214
2020-02-23,9,46.4,46.4,633.784
2020-02-23,10,46.4,46.4,639.361
2020-02-23,11,46.4,46.4,555.147
2020-02-23,12,47,47,798.884
2020-02-23,13,47,47,742.22
2020-02-23,14,45.8,45.8,709.869
2020-02-23,15,46.4,46.4,554.183
2020-02-23,16,14.48,14.48,-57.358
2020-02-23,17,43.9,43.9,22.665
2020-02-23,18,16.66,16.66,-32.341
2020-02-23,19,22.6,22.6,-57.676
2020-02-23,20,16.03,16.03,-144.233
2020-02-23,21,7,7,-363.159
2020-02-23,22,2.25,2.25,-878.088
2020-02-23,23,2.5,2.5,-773.808
2020-02-23,24,2.1,2.1,-735.032
2020-02-23,25,2,2,-773.959
2020-02-23,26,2,2,-687.115
2020-02-23,27,0,0,-680.321
2020-02-23,28,1.4,1.4,-576.475
2020-02-23,29,2.15,2.15,-274.319
2020-02-23,30,8.13,8.13,-126.261
2020-02-23,31,2.1,2.1,-132.841
2020-02-23,32,45.1,45.1,241.969
2020-02-23,33,45.4,45.4,380.91
2020-02-23,34,45.4,45.4,102.14
2020-02-23,35,45.4,45.4,169.792
2020-02-23,36,51.15,51.15,736.728
2020-02-23,37,49.00707,49.00707,668.519
2020-02-23,38,47.95,47.95,682.105
2020-02-23,39,47.95,47.95,475.725
2020-02-23,40,46.75,46.75,258.461
2020-02-23,41,47,47,281.614
2020-02-23,42,47,47,196.785
2020-02-23,43,47.95,47.95,286.429
2020-02-23,44,47,47,110.394
2020-02-23,45,47,47,2.544
2020-02-23,46,5.4779,5.4779,-45.548
2020-02-23,47,44.01,44.01,103.943
2020-02-23,48,47,47,566.915
2020-02-24,1,49,49,855.831
2020-02-24,2,49,49,877.613
2020-02-24,3,49,49,868.067
2020-02-24,4,47,47,563.114
2020-02-24,5,46.99,46.99,183.747
2020-02-24,6,45,45,103.197
2020-02-24,7,45,45,264.163
2020-02-24,8,13.38,13.38,-130.142
2020-02-24,9,4.38963,4.38963,-326.8
2020-02-24,10,2.2,2.2,-492.337
2020-02-24,11,10,10,-52.326
2020-02-24,12,2.1,2.1,-373.529
2020-02-24,13,45,45,57.14
2020-02-24,14,47.95,47.95,278.089
2020-02-24,15,47.95,47.95,406.667
2020-02-24,16,52,52,645.158
2020-02-24,17,45,45,50.428
2020-02-24,18,48,48,236.855
2020-02-24,19,55,55,535.203
2020-02-24,20,58,58,570.869
2020-02-24,21,55,55,330.788
2020-02-24,22,55,55,438.608
2020-02-24,23,57.95,57.95,697.047
2020-02-24,24,54.5,54.5,800.282
2020-02-24,25,52,52,711.412
2020-02-24,26,49,49,566.939
2020-02-24,27,49,49,698.524
2020-02-24,28,55.95,55.95,822.62
2020-02-24,29,49,49,779.738
2020-02-24,30,49,49,537.416
2020-02-24,31,10,10,-24.78
2020-02-24,32,13.1,13.1,-15.902
2020-02-24,33,48,48,227.387
2020-02-24,34,47.8,47.8,99.746
2020-02-24,35,47.8,47.8,47.956
2020-02-24,36,13.2,13.2,-20.969
2020-02-24,37,55,55,345.501
2020-02-24,38,48.6,48.6,272.37
2020-02-24,39,55,55,588.052
2020-02-24,40,48.6,48.6,546.255
2020-02-24,41,48.6,48.6,521.09
2020-02-24,42,47.8,47.8,198.614
2020-02-24,43,47.75,47.75,336.236
2020-02-24,44,47,47,243.549
2020-02-24,45,40,40,-27.279
2020-02-24,46,40,40,-17.753
2020-02-24,47,13.5,13.5,-120.471
2020-02-24,48,25.5,25.5,-34.726
2020-02-25,1,42,42,22.113
2020-02-25,2,42,42,105.69
2020-02-25,3,42,42,195.166
2020-02-25,4,42,42,133.302
2020-02-25,5,42,42,66.719
2020-02-25,6,31.11,31.11,-35.759
2020-02-25,7,26.27,26.27,-46.015
2020-02-25,8,26.81,26.81,-106.321
2020-02-25,9,41.95,41.95,61.715
2020-02-25,10,41.95,41.95,161.467
2020-02-25,11,42,42,212.098
2020-02-25,12,42,42,177.068
2020-02-25,13,44.5,44.5,410.462
2020-02-25,14,46,46,250.042
2020-02-25,15,54.5,54.5,229.467
2020-02-25,16,54.5,54.5,274.207
2020-02-25,17,66,66,324.815
2020-02-25,18,46,46,65.139
2020-02-25,19,46,46,23.877
2020-02-25,20,13.5,13.5,-105.55
2020-02-25,21,13.5,13.5,-25.27
2020-02-25,22,13.5,13.5,-46.342
2020-02-25,23,13.68,13.68,-6.495
2020-02-25,24,46,46,406.976
2020-02-25,25,46,46,477.701
2020-02-25,26,49,49,343.352
2020-02-25,27,70,70,392.371
2020-02-25,28,47.9,47.9,361.703
2020-02-25,29,70,70,584.582
2020-02-25,30,69.9,69.9,779.63
2020-02-25,31,48,48,547.048
2020-02-25,32,69.99,69.99,506.226
2020-02-25,33,48,48,307.768
2020-02-25,34,67.1,67.1,160.491
2020-02-25,35,67.79,67.79,381.808
2020-02-25,36,77.29,77.29,770.971
2020-02-25,37,79.74,79.74,801.586
2020-02-25,38,79.79,79.79,1032.839
2020-02-25,39,79.79,79.79,991.248
2020-02-25,40,79.74,79.74,747.979
2020-02-25,41,57.5,57.5,569.38
2020-02-25,42,49.8,49.8,238.176
2020-02-25,43,48,48,162.083
2020-02-25,44,48,48,310.489
2020-02-25,45,43.5,43.5,182.008
2020-02-25,46,43.5,43.5,75.504
2020-02-25,47,20.75,20.75,-11.995
2020-02-25,48,20.75,20.75,-76.804
2020-02-26,1,19.49,19.49,-318.558
2020-02-26,2,19.41013,19.41013,-266.169
2020-02-26,3,14.14,14.14,-388.77
2020-02-26,4,13.94012,13.94012,-335.156
2020-02-26,5,18.26649,18.26649,-296.158
2020-02-26,6,21.38501,21.38501,-146.76
2020-02-26,7,21.31,21.31,-216.62
2020-02-26,8,21.54,21.54,-133.081
2020-02-26,9,41.95,41.95,77.6
2020-02-26,10,41.95,41.95,111.97
2020-02-26,11,24.55,24.55,-50.115
2020-02-26,12,39.98,39.98,136.219
2020-02-26,13,46,46,580.031
2020-02-26,14,52,52,477.795
2020-02-26,15,52,52,133.615
2020-02-26,16,45.25,45.25,100.017
2020-02-26,17,45.25,45.25,177.682
2020-02-26,18,16.15,16.15,-67.254
2020-02-26,19,45.25,45.25,176.292
2020-02-26,20,45.25,45.25,42.188
2020-02-26,21,45.25,45.25,380.853
2020-02-26,22,45.25,45.25,248.634
2020-02-26,23,44.85,44.85,38.718
2020-02-26,24,44.85,44.85,45.575
2020-02-26,25,43.25,43.25,72.772
2020-02-26,26,16.2,16.2,-157.1
2020-02-26,27,2.35,2.35,-363.989
2020-02-26,28,14.1,14.1,-506.737
2020-02-26,29,14.1,14.1,-655.874
2020-02-26,30,14.1,14.1,-318.135
2020-02-26,31,16.55,16.55,-249.632
2020-02-26,32,2.35,2.35,-338.418
2020-02-26,33,2.5,2.5,-676.494
2020-02-26,34,16.55,16.55,-272.468
2020-02-26,35,55.5,55.5,131.344
2020-02-26,36,83,83,335.215
2020-02-26,37,55.95,55.95,271.084
2020-02-26,38,120,120,478.106
2020-02-26,39,98,98,411.678
2020-02-26,40,55.5,55.5,14.503
2020-02-26,41,55.95,55.95,173.567
2020-02-26,42,17.5,17.5,-87.066
2020-02-26,43,17.1,17.1,-166.637
2020-02-26,44,19.2,19.2,-12.212
2020-02-26,45,17.5,17.5,-36.839
2020-02-26,46,17.05,17.05,-165.457
2020-02-26,47,25.91485,25.91485,-49.202
2020-02-26,48,7.2,7.2,-147.334
2020-02-27,1,6,6,-133.138
2020-02-27,2,42.35,42.35,84.44
2020-02-27,3,42.3,42.3,133.461
2020-02-27,4,31.87,31.87,-11.693
2020-02-27,5,21.12,21.12,-11.675
2020-02-27,6,42,42,316.951
2020-02-27,7,41.95,41.95,227.109
2020-02-27,8,7,7,-163.643
2020-02-27,9,41.75,41.75,27.487
2020-02-27,10,23.48419,23.48419,-50.33
2020-02-27,11,42.5,42.5,501.123
2020-02-27,12,42,42,189.236
2020-02-27,13,42.5,42.5,147.983
2020-02-27,14,45.26,45.26,273.06
2020-02-27,15,7.25,7.25,-318.218
2020-02-27,16,46,46,131.106
2020-02-27,17,50,50,199.795
2020-02-27,18,18.1,18.1,-35.563
2020-02-27,19,46,46,149.496
2020-02-27,20,46,46,109.11
2020-02-27,21,17.6,17.6,-61.853
2020-02-27,22,17.6,17.6,-168.939
2020-02-27,23,17.15,17.15,-335.284
2020-02-27,24,17.1,17.1,-869
2020-02-27,25,17.65,17.65,-546.81
2020-02-27,26,17.85,17.85,-695.441
2020-02-27,27,17.92,17.92,-508.93
2020-02-27,28,17.92,17.92,-684.764
2020-02-27,29,17.92,17.92,-601.153
2020-02-27,30,17.92,17.92,-383.956
2020-02-27,31,18.11,18.11,-467.413
2020-02-27,32,18.1,18.1,-573.723
2020-02-27,33,18.15,18.15,-251.117
2020-02-27,34,43.5,43.5,24.15
2020-02-27,35,52.55,52.55,57.012
2020-02-27,36,55.9,55.9,265.554
2020-02-27,37,55.9,55.9,701.528
2020-02-27,38,81,81,886.186
2020-02-27,39,55.9,55.9,552.694
2020-02-27,40,52,52,197.111
2020-02-27,41,18.25,18.25,-134.364
2020-02-27,42,18.25,18.25,-136.95
2020-02-27,43,44,44,16.207
2020-02-27,44,43.7,43.7,155.433
2020-02-27,45,42,42,195.32
2020-02-27,46,18.35,18.35,-70.891
2020-02-27,47,42,42,58.269
2020-02-27,48,13.5,13.5,-271.547
2020-02-28,1,6,6,-466.646
2020-02-28,2,6,6,-486.729
2020-02-28,3,8.25,8.25,-358.827
2020-02-28,4,24.41,24.41,-335.5
2020-02-28,5,24.16,24.16,-271.025
2020-02-28,6,17.32,17.32,-161.142
2020-02-28,7,6,6,-489.792
2020-02-28,8,6,6,-435.785
2020-02-28,9,27.94,27.94,-247.392
2020-02-28,10,28.52,28.52,-27.568
2020-02-28,11,40.5,40.5,40.192
2020-02-28,12,2.2,2.2,-207.589
2020-02-28,13,2.35,2.35,-305.482
2020-02-28,14,10,10,-73.919
2020-02-28,15,20.86,20.86,-4.095
2020-02-28,16,13.5,13.5,-61.88
2020-02-28,17,13.25,13.25,-288.646
2020-02-28,18,13.5,13.5,-602.882
2020-02-28,19,13.7,13.7,-503.603
2020-02-28,20,14.19,14.19,-274.885
2020-02-28,21,14.5,14.5,-31.442
2020-02-28,22,45,45,200.8
2020-02-28,23,45,45,218.905
2020-02-28,24,44.75,44.75,121.093
2020-02-28,25,45,45,112.949
2020-02-28,26,45,45,92.683
2020-02-28,27,45,45,65.347
2020-02-28,28,45,45,67.448
2020-02-28,29,45.75,45.75,275.911
2020-02-28,30,45,45,227.697
2020-02-28,31,15.5,15.5,-120.754
2020-02-28,32,15.6,15.6,-143.421
2020-02-28,33,39.45,39.45,27.021
2020-02-28,34,45,45,203.874
2020-02-28,35,15.95,15.95,-72.633
2020-02-28,36,45.75,45.75,200.813
2020-02-28,37,45.75,45.75,364.214
2020-02-28,38,45.75,45.75,149.549
2020-02-28,39,44,44,39.201
2020-02-28,40,16.25,16.25,-18.751
2020-02-28,41,43,43,47.492
2020-02-28,42,15.81,15.81,-151.289
2020-02-28,43,2.35,2.35,-536.159
2020-02-28,44,15.8,15.8,-48.995
2020-02-28,45,18.91,18.91,-113.487
2020-02-28,46,43,43,303.127
2020-02-28,47,44,44,155.961
2020-02-28,48,10.63407,10.63407,-317.99
2020-02-29,1,9.05,9.05,-307.333
2020-02-29,2,44,44,27.736
2020-02-29,3,9.81004,9.81004,-221.421
2020-02-29,4,4,4,-547.778
2020-02-29,5,4,4,-653.531
2020-02-29,6,4,4,-648.535
2020-02-29,7,4,4,-485.879
2020-02-29,8,4,4,-723.231
2020-02-29,9,2.34,2.34,-458.452
2020-02-29,10,2.34,2.34,-434.742
2020-02-29,11,5.14,5.14,-262.821
2020-02-29,12,7.44,7.44,-88.64
2020-02-29,13,37.55,37.55,138.438
2020-02-29,14,43.8,43.8,232.092
2020-02-29,15,10.15013,10.15013,-201.789
2020-02-29,16,11.25005,11.25005,-8.12
2020-02-29,17,44,44,333.417
2020-02-29,18,44.5,44.5,551.438
2020-02-29,19,44.5,44.5,734.053
2020-02-29,20,44.5,44.5,491.889
2020-02-29,21,44,44,87.747
2020-02-29,22,44,44,19.05
2020-02-29,23,44,44,236.598
2020-02-29,24,15.05,15.05,-82.865
2020-02-29,25,4,4,-398.864
2020-02-29,26,4,4,-515.41
2020-02-29,27,4,4,-765.099
2020-02-29,28,2.35,2.35,-808.8
2020-02-29,29,2.75,2.75,-799.502
2020-02-29,30,4,4,-729.354
2020-02-29,31,0,0,-869.927
2020-02-29,32,2.35,2.35,-878.542
2020-02-29,33,2.35,2.35,-582.147
2020-02-29,34,44,44,53.004
2020-02-29,35,45.95,45.95,198.58
2020-02-29,36,46.8,46.8,369.407
2020-02-29,37,49,49,620.859
2020-02-29,38,49,49,569.323
2020-02-29,39,43.98,43.98,114.227
2020-02-29,40,39.45,39.45,14.414
2020-02-29,41,48,48,81.753
2020-02-29,42,13.15012,13.15012,-27.832
2020-02-29,43,46.01,46.01,211.212
2020-02-29,44,48,48,283.01
2020-02-29,45,45,45,285.982
2020-02-29,46,43,43,52.833
2020-02-29,47,12.66,12.66,-35.784
2020-02-29,48,7.79303,7.79303,-250.501
2020-03-01,1,7.74,7.74,-261.544
2020-03-01,2,9.46,9.46,-193.518
2020-03-01,3,9.76,9.76,-93.37
2020-03-01,4,4.05022,4.05022,-358.154
2020-03-01,5,20,20,-129.077
2020-03-01,6,4,4,-354.567
2020-03-01,7,2.44,2.44,-515.625
2020-03-01,8,1.04,1.04,-637.758
2020-03-01,9,0.25,0.25,-531.608
2020-03-01,10,0.75,0.75,-393.446
2020-03-01,11,4,4,-259.692
2020-03-01,12,4,4,-146.055
2020-03-01,13,4.69,4.69,-296.886
2020-03-01,14,5.38,5.38,-190.647
2020-03-01,15,5.75,5.75,-196.389
2020-03-01,16,5.75,5.75,-184.241
2020-03-01,17,4,4,-500.817
2020-03-01,18,4,4,-305.621
2020-03-01,19,2.35,2.35,-842.169
2020-03-01,20,2,2,-866.352
2020-03-01,21,4,4,-610.168
2020-03-01,22,4,4,-584.653
2020-03-01,23,4,4,-633.462
2020-03-01,24,4,4,-429.514
2020-03-01,25,42,42,8.488
2020-03-01,26,42,42,115.058
2020-03-01,27,5.31,5.31,-131.117
2020-03-01,28,5.15,5.15,-201.864
2020-03-01,29,4.53,4.53,-142.823
2020-03-01,30,4.44,4.44,-190.072
2020-03-01,31,4,4,-454.984
2020-03-01,32,4,4,-410.089
2020-03-01,33,5.1,5.1,-59.875
2020-03-01,34,42,42,6.639
2020-03-01,35,46,46,80.731
2020-03-01,36,46.7,46.7,236.204
2020-03-01,37,49,49,552.44
2020-03-01,38,49,49,510.865
2020-03-01,39,49,49,736.965
2020-03-01,40,46.95,46.95,311.676
2020-03-01,41,46.7,46.7,354.33
2020-03-01,42,45.5,45.5,73.903
2020-03-01,43,44.5,44.5,77.092
2020-03-01,44,44.72,44.72,179.79
2020-03-01,45,44.5,44.5,337.326
2020-03-01,46,43.9,43.9,184.73
2020-03-01,47,43.8,43.8,47.772
2020-03-01,48,43.8,43.8,73.562
2020-03-02,1,43.8,43.8,94.304
2020-03-02,2,43.8,43.8,218.568
2020-03-02,3,43.8,43.8,200.946
2020-03-02,4,43.8,43.8,144.266
2020-03-02,5,43.8,43.8,122.392
2020-03-02,6,43.8,43.8,121.99
2020-03-02,7,43.8,43.8,28.663
2020-03-02,8,43.8,43.8,171.511
2020-03-02,9,43.8,43.8,163.2
2020-03-02,10,43.8,43.8,205.365
2020-03-02,11,43.9,43.9,503.554
2020-03-02,12,45,45,809.565
2020-03-02,13,47,47,718.769
2020-03-02,14,47,47,657.806
2020-03-02,15,56,56,887.485
2020-03-02,16,56,56,986.885
2020-03-02,17,55,55,869.161
2020-03-02,18,52,52,576.011
2020-03-02,19,49,49,309.855
2020-03-02,20,47,47,41.553
2020-03-02,21,18.4,18.4,-153.341
2020-03-02,22,17.3,17.3,-416.974
2020-03-02,23,45,45,57.903
2020-03-02,24,45,45,180.341
2020-03-02,25,46.5,46.5,411.049
2020-03-02,26,30,30,-19.373
2020-03-02,27,18.5,18.5,-152.753
2020-03-02,28,17.53,17.53,-324.46
2020-03-02,29,18.5,18.5,-228.707
2020-03-02,30,17.53,17.53,-502.177
2020-03-02,31,15,15,-881.083
2020-03-02,32,13.9,13.9,-674.052
2020-03-02,33,17.53,17.53,-570.786
2020-03-02,34,43,43,162.244
2020-03-02,35,48,48,236.662
2020-03-02,36,49,49,356.014
2020-03-02,37,49,49,467.397
2020-03-02,38,49,49,381.749
2020-03-02,39,49,49,440.807
2020-03-02,40,48,48,207.644
2020-03-02,41,47,47,25.566
2020-03-02,42,17.8,17.8,-163.73
2020-03-02,43,17.8,17.8,-92.862
2020-03-02,44,17.4,17.4,-248.418
2020-03-02,45,8,8,-482.447
2020-03-02,46,2.5,2.5,-521.503
2020-03-02,47,20.25,20.25,-131.838
2020-03-02,48,20.25,20.25,-106.875
2020-03-03,1,23.52,23.52,-127.4
2020-03-03,2,25.17,25.17,-149.48
2020-03-03,3,29.76,29.76,-69.3
2020-03-03,4,30.31,30.31,-217.779
2020-03-03,5,27.35,27.35,-233.981
2020-03-03,6,26.92,26.92,-196.32
2020-03-03,7,26.66,26.66,-254.737
2020-03-03,8,27.67,27.67,-174.555
2020-03-03,9,28.91,28.91,-211.01
2020-03-03,10,39.85,39.85,57.358
2020-03-03,11,39.85,39.85,469.079
2020-03-03,12,39.85,39.85,353.774
2020-03-03,13,54.5,54.5,822.17
2020-03-03,14,64.4,64.4,947.168
2020-03-03,15,45,45,557.456
2020-03-03,16,46.5,46.5,643.468
2020-03-03,17,45,45,476.959
2020-03-03,18,45,45,372.495
2020-03-03,19,45,45,228.123
2020-03-03,20,44.99,44.99,128.981
2020-03-03,21,19.5,19.5,-292.79
2020-03-03,22,19.75,19.75,-254.608
2020-03-03,23,19.75,19.75,-143.065
2020-03-03,24,19.86,19.86,-34.886
2020-03-03,25,46.5,46.5,284.367
2020-03-03,26,47.5,47.5,751.736
2020-03-03,27,57.5,57.5,894.772
2020-03-03,28,47.5,47.5,701.104
2020-03-03,29,52.99,52.99,615.371
2020-03-03,30,44.75,44.75,166.31
2020-03-03,31,45.5,45.5,305.415
2020-03-03,32,44.75,44.75,111.619
2020-03-03,33,44.25,44.25,51.101
2020-03-03,34,51.4,51.4,141.893
2020-03-03,35,59.5,59.5,313.215
2020-03-03,36,71.9,71.9,475.495
2020-03-03,37,54,54,271.008
2020-03-03,38,125,125,772.577
2020-03-03,39,59.5,59.5,357.813
2020-03-03,40,20.4,20.4,-153.795
2020-03-03,41,20.28468,20.28468,-269.209
2020-03-03,42,44.13407,44.13407,5.244
2020-03-03,43,53,53,317.192
2020-03-03,44,50,50,140.68
2020-03-03,45,47.5,47.5,160.101
2020-03-03,46,20.5,20.5,-34.086
2020-03-03,47,0,0,-382.024
2020-03-03,48,2.1,2.1,-112.687
2020-03-04,1,42,42,101.284
2020-03-04,2,8.1,8.1,-0.567
2020-03-04,3,42,42,62.925
2020-03-04,4,42,42,58.574
2020-03-04,5,41,41,27.21
2020-03-04,6,41,41,21.411
2020-03-04,7,41,41,6.216
2020-03-04,8,41,41,11.299
2020-03-04,9,34.86,34.86,-78.31
2020-03-04,10,41,41,4.333
2020-03-04,11,39.85,39.85,249.645
2020-03-04,12,20.25,20.25,-193.869
2020-03-04,13,20.25,20.25,-210.179
2020-03-04,14,47.08,47.08,98.4
2020-03-04,15,21,21,-213.022
2020-03-04,16,66,66,78.112
2020-03-04,17,22.5,22.5,-3.422
2020-03-04,18,22.25,22.25,-157.947
2020-03-04,19,22.3,22.3,-128.131
2020-03-04,20,22.55,22.55,-30.786
2020-03-04,21,39.35322,39.35322,68.09
2020-03-04,22,22.61,22.61,-148.235
2020-03-04,23,0,0,-213.778
2020-03-04,24,0,0,-140.4
2020-03-04,25,22.8,22.8,-100.574
2020-03-04,26,37.35,37.35,39.212
2020-03-04,27,72,72,156.62
2020-03-04,28,38.5978,38.5978,77.748
2020-03-04,29,38.35,38.35,55.502
2020-03-04,30,23.35,23.35,-115.228
2020-03-04,31,23.35,23.35,-267.591
2020-03-04,32,23.47,23.47,-6.817
2020-03-04,33,125,125,28.058
2020-03-04,34,125,125,63.933
2020-03-04,35,119.14,119.14,4.045
2020-03-04,36,144.14,144.14,36.513
2020-03-04,37,2242.3068,2242.3068,470.36
2020-03-04,38,1708.0518,1708.0518,380.781
2020-03-04,39,23.35,23.35,-161.508
2020-03-04,40,0,0,-177.65
2020-03-04,41,25.05,25.05,-3.863
2020-03-04,42,66.5,66.5,107.638
2020-03-04,43,104,104,306.987
2020-03-04,44,45,45,191.967
2020-03-04,45,50,50,231.426
2020-03-04,46,55,55,252.447
2020-03-04,47,23.5,23.5,-135.406
2020-03-04,48,23.5,23.5,-156.715
2020-03-05,1,23.5,23.5,-69.501
2020-03-05,2,42.5,42.5,120.525
2020-03-05,3,42.5,42.5,68.927
2020-03-05,4,0,0,-189.148
2020-03-05,5,0,0,-173.312
2020-03-05,6,0,0,-199.729
2020-03-05,7,40,40,74.702
2020-03-05,8,23.5,23.5,-74.41
2020-03-05,9,0,0,-327.625
2020-03-05,10,0,0,-386.268
2020-03-05,11,0,0,-513.389
2020-03-05,12,0,0,-830.374
2020-03-05,13,0,0,-494.549
2020-03-05,14,22.7,22.7,-234.591
2020-03-05,15,22.7,22.7,-440.255
2020-03-05,16,23,23,-212.416
2020-03-05,17,0,0,-268.667
2020-03-05,18,0,0,-69.478
2020-03-05,19,66,66,44.533
2020-03-05,20,87,87,378.698
2020-03-05,21,80,80,164.759
2020-03-05,22,41.5,41.5,58.273
2020-03-05,23,23.98,23.98,-198.103
2020-03-05,24,24,24,-124.956
2020-03-05,25,24,24,-107.809
2020-03-05,26,24,24,-195.645
2020-03-05,27,25.05,25.05,-346.625
2020-03-05,28,25,25,-419.692
2020-03-05,29,25.35,25.35,-117.92
2020-03-05,30,47,47,174.862
2020-03-05,31,42.8,42.8,0.866
2020-03-05,32,25.25,25.25,-145.528
2020-03-05,33,47,47,91.137
2020-03-05,34,47,47,89.122
2020-03-05,35,25.35,25.35,-325.892
2020-03-05,36,25.35,25.35,-265.094
2020-03-05,37,2.2,2.2,-267.75
2020-03-05,38,23.75,23.75,-168.696
2020-03-05,39,26,26,-5.113
2020-03-05,40,48,48,53.167
2020-03-05,41,26,26,-94.531
2020-03-05,42,25.5,25.5,-224.61
2020-03-05,43,23.75,23.75,-27.867
2020-03-05,44,25.45,25.45,-75.312
2020-03-05,45,25.5,25.5,-59.496
2020-03-05,46,25.5,25.5,-59.577
2020-03-05,47,25.7,25.7,-2.179
2020-03-05,48,40,40,126.834
2020-03-06,1,40,40,167.923
2020-03-06,2,40,40,113.902
2020-03-06,3,41.5,41.5,163.97
2020-03-06,4,40,40,122.776
2020-03-06,5,41.5,41.5,119.526
2020-03-06,6,40,40,4.1
2020-03-06,7,40,40,47.328
2020-03-06,8,30.74,30.74,-78.563
2020-03-06,9,32.11,32.11,-143.852
2020-03-06,10,40,40,72.747
2020-03-06,11,32,32,-29.134
2020-03-06,12,50,50,109.07
2020-03-06,13,50,50,125.714
2020-03-06,14,23.9,23.9,-40.528
2020-03-06,15,105,105,231.079
2020-03-06,16,125,125,484.873
2020-03-06,17,105,105,287.737
2020-03-06,18,49,49,190.299
2020-03-06,19,32.5,32.5,43.09
2020-03-06,20,23.8,23.8,-282.544
2020-03-06,21,23.8,23.8,-426.188
2020-03-06,22,23.75,23.75,-589.087
2020-03-06,23,23.75,23.75,-462.685
2020-03-06,24,23.8,23.8,-554.383
2020-03-06,25,23.8,23.8,-724.769
2020-03-06,26,23.8,23.8,-670.65
2020-03-06,27,23.9,23.9,-533.278
2020-03-06,28,23.9,23.9,-302.615
2020-03-06,29,23.9,23.9,-514.821
2020-03-06,30,0,0,-500.05
2020-03-06,31,0,0,-347.666
2020-03-06,32,0,0,-294.85
2020-03-06,33,24,24,-89.779
2020-03-06,34,42.9,42.9,42.139
2020-03-06,35,23.99,23.99,-537.928
2020-03-06,36,24,24,-820.464
2020-03-06,37,24.25,24.25,-43.256
2020-03-06,38,66,66,541.415
2020-03-06,39,48,48,208.571
2020-03-06,40,24.3,24.3,-98.274
2020-03-06,41,49.5,49.5,315.298
2020-03-06,42,47,47,211.132
2020-03-06,43,45.75,45.75,200.943
2020-03-06,44,100,100,451.715
2020-03-06,45,44.75,44.75,174.075
2020-03-06,46,44,44,210.864
2020-03-06,47,43.25,43.25,75.166
2020-03-06,48,43.5,43.5,213.159
2020-03-07,1,43.5,43.5,534.621
2020-03-07,2,43.5,43.5,598.877
2020-03-07,3,43.5,43.5,762.567
2020-03-07,4,43.5,43.5,507.16
2020-03-07,5,24.12,24.12,-105.507
2020-03-07,6,24.1,24.1,-455.268
2020-03-07,7,19.66,19.66,-534.826
2020-03-07,8,15.52,15.52,-615.548
2020-03-07,9,15.04,15.04,-526.04
2020-03-07,10,2.2,2.2,-621.591
2020-03-07,11,2.2,2.2,-474.372
2020-03-07,12,2.1,2.1,-568.477
2020-03-07,13,21.13013,21.13013,-344.183
2020-03-07,14,24.23,24.23,-182.208
2020-03-07,15,2.35,2.35,-234.958
2020-03-07,16,27.7,27.7,-87.357
2020-03-07,17,11.95,11.95,-278.566
2020-03-07,18,11.95,11.95,-176.651
2020-03-07,19,32.51,32.51,-318.125
2020-03-07,20,13.06,13.06,-578.168
2020-03-07,21,0,0,-788.213
2020-03-07,22,0,0,-1117.158
2020-03-07,23,0,0,-828.66
2020-03-07,24,2.1,2.1,-599.616
2020-03-07,25,2.35,2.35,-293.681
2020-03-07,26,2.2,2.2,-430.092
2020-03-07,27,5,5,-252.728
2020-03-07,28,20.17,20.17,-150.831
2020-03-07,29,21.14,21.14,-100.272
2020-03-07,30,21.06,21.06,-80.303
2020-03-07,31,25.38,25.38,-161.08
2020-03-07,32,22.4,22.4,-154.51
2020-03-07,33,2.35,2.35,-200.963
2020-03-07,34,2.35,2.35,-224.956
2020-03-07,35,2.1,2.1,-752.246
2020-03-07,36,2.35,2.35,-220.979
2020-03-07,37,29.06,29.06,-5.141
2020-03-07,38,40,40,-60.817
2020-03-07,39,13.57601,13.57601,-45.612
2020-03-07,40,13.06,13.06,-209.878
2020-03-07,41,43.75,43.75,32.392
2020-03-07,42,27,27,-176.48
2020-03-07,43,42.75,42.75,41.498
